transacao_id,usuario_id,data_transacao,mes_referencia,descricao_original,descricao_normalizada,valor,tipo,categoria,subcategoria,estabelecimento,forma_pagamento,parcelas,recorrente,canal,estado,cidade,split,fonte
TX000121302,USR001073,2025-07-02,2025-07,Conta de Energia,conta de energia,2631.11,DESPESA,MORADIA,ENERGIA,Conta de Energia,CARTAO_DEBITO,1,0,APP,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000121860,USR001078,2025-07-02,2025-07,PGTO Financiamento Veiculo,pgto financiamento veiculo,27.36,DESPESA,DIVIDAS,FINANCIAMENTO,Financiamento Veiculo,CARTAO_CREDITO,1,1,ATM,PE,Recife,TEST,SINTETICO
TX000122097,USR001080,2025-07-02,2025-07,Conta*de*Energia,conta de energia,159.75,DESPESA,MORADIA,ENERGIA,Conta de Energia,PIX,1,0,APP,SP,Sorocaba,TRAIN,SINTETICO
TX000122474,USR001083,2025-07-02,2025-07,Tesouro Dir 160,tesouro dir 160,402.57,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,1,APP,PR,Curitiba,TRAIN,SINTETICO
TX000122572,USR001084,2025-07-02,2025-07,Administradora Condominial,administradora condominial,243.82,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_CREDITO,1,1,APP,CE,Caucaia,TRAIN,SINTETICO
TX000123157,USR001089,2025-07-02,2025-07,SABESP,sabesp,125.24,DESPESA,MORADIA,AGUA,Sabesp,CARTAO_CREDITO,1,0,POS,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000123610,USR001093,2025-07-02,2025-07,Cafe*do*Ponto,cafe do ponto,638.12,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,CARTAO_DEBITO,1,0,WEB,PE,Recife,TRAIN,SINTETICO
TX000124188,USR001098,2025-07-02,2025-07,Supermercado BH SUPE,supermercado bh supe,319.48,DESPESA,ALIMENTACAO,SUPERMERCADO,Supermercado BH,PIX,1,0,APP,RJ,Niteroi,TEST,SINTETICO
TX000124388,USR001100,2025-07-02,2025-07,Carrefour,carrefour,834.01,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,CARTAO_CREDITO,1,0,POS,CE,Fortaleza,TRAIN,SINTETICO
TX000124393,USR001100,2025-07-02,2025-07,Previdencia*Privada,previdencia privada,1087.54,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,CE,Fortaleza,TRAIN,SINTETICO
TX000124485,USR001101,2025-07-02,2025-07,Conta de Energia,conta de energia,445.23,DESPESA,MORADIA,ENERGIA,Conta de Energia,CARTAO_DEBITO,1,1,ATM,ES,Vitoria,TRAIN,SINTETICO
TX000124488,USR001101,2025-07-02,2025-07,PAG Burger King 4958,pag burger king 4958,692.22,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,ES,Vitoria,TRAIN,SINTETICO
TX000124491,USR001101,2025-07-02,2025-07,OI FIBRA,oi fibra,258.21,DESPESA,SERVICOS,INTERNET,Oi Fibra,CARTAO_DEBITO,1,1,APP,ES,Vitoria,TRAIN,SINTETICO
TX000124598,USR001102,2025-07-02,2025-07,Escola*Particular,escola particular,262.53,DESPESA,EDUCACAO,MENSALIDADE,Escola Particular,CARTAO_CREDITO,1,1,ATM,RS,Caxias do Sul,TRAIN,SINTETICO
TX000124712,USR001103,2025-07-02,2025-07,FUNDO DE INVESTIMENTO,fundo de investimento,20.65,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,0,APP,ES,Serra,TRAIN,SINTETICO
TX000124936,USR001105,2025-07-02,2025-07,CREDITO-SALARIO,credito salario,8283.64,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,SC,Florianopolis,TRAIN,SINTETICO
TX000125285,USR001108,2025-07-02,2025-07,Restituicao,restituicao,1224.35,RECEITA,RENDA,REEMBOLSO,Restituicao,PIX,1,0,APP,PR,Maringa,TRAIN,SINTETICO
TX000126189,USR001116,2025-07-02,2025-07,C4RREFOUR,c4rrefour,23.54,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,CARTAO_DEBITO,1,0,APP,MG,Juiz de Fora,VALIDATION,SINTETICO
TX000127067,USR001124,2025-07-02,2025-07,Azul*Seguros,azul seguros,747.06,DESPESA,SERVICOS,SEGURO,Azul Seguros,BOLETO,1,1,WEB,RJ,Niteroi,TRAIN,SINTETICO
TX000127072,USR001124,2025-07-02,2025-07,Aplicacao Fundo 1583 FUND,aplicacao fundo 1583 fund,852.07,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,RJ,Niteroi,TRAIN,SINTETICO
TX000127311,USR001126,2025-07-02,2025-07,Salario Empresa,salario empresa,7128.84,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000127647,USR001129,2025-07-02,2025-07,Clinica Vida,clinica vida,196.83,DESPESA,SAUDE,CONSULTA,Clinica Vida,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,ES,Serra,TRAIN,SINTETICO
TX000127745,USR001130,2025-07-02,2025-07,Supergasbras,supergasbras,104.47,DESPESA,MORADIA,GAS,Supergasbras,CARTAO_CREDITO,1,1,APP,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000127861,USR001131,2025-07-02,2025-07,Administradora*Condominial,administradora condominial,417.22,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_DEBITO,1,1,ATM,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000127866,USR001131,2025-07-02,2025-07,Cemig,cemig,329.17,DESPESA,MORADIA,ENERGIA,Cemig,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000127867,USR001131,2025-07-02,2025-07,CASA-DO-PAO-DE-QUEIJO,casa do pao de queijo,86.72,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,CARTAO_DEBITO,1,0,APP,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000128754,USR001139,2025-07-02,2025-07,TIM 387,tim 387,303.0,DESPESA,SERVICOS,TELEFONIA,TIM,DINHEIRO,1,1,APP,DF,Brasilia,TEST,SINTETICO
TX000128883,USR001140,2025-07-02,2025-07,Bilhete Uni 324,bilhete uni 324,130.08,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Bilhete Unico,BOLETO,1,0,WEB,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000129571,USR001146,2025-07-02,2025-07,CAFETERIA-BRASIL,cafeteria brasil,826.94,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,PIX,1,0,DEBITO_AUTOMATICO,RS,Pelotas,TRAIN,SINTETICO
TX000129680,USR001147,2025-07-02,2025-07,Folha*de*Pagamento,folha de pagamento,3097.28,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,BA,Feira de Santana,TRAIN,SINTETICO
TX000130243,USR001152,2025-07-02,2025-07,Salario Empresa,salario empresa,3365.59,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,TRAIN,SINTETICO
TX000130360,USR001153,2025-07-02,2025-07,Fundo*de*Investimento,fundo de investimento,246.73,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,1,APP,ES,Serra,TRAIN,SINTETICO
TX000130573,USR001155,2025-07-02,2025-07,ADMINISTRADORA CONDOMINIAL,administradora condominial,267.28,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,DEBITO_AUTOMATICO,1,1,DEBITO_AUTOMATICO,DF,Brasilia,VALIDATION,SINTETICO
TX000130695,USR001156,2025-07-02,2025-07,Sympl 527,sympl 527,1489.11,DESPESA,LAZER,EVENTOS,Sympla,PIX,1,0,APP,SC,Florianopolis,VALIDATION,SINTETICO
TX000130807,USR001157,2025-07-02,2025-07,DEB Carrefour,deb carrefour,88.77,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,CARTAO_CREDITO,1,0,POS,RS,Pelotas,TEST,SINTETICO
TX000131029,USR001159,2025-07-02,2025-07,COMPRA Aplicacao Fundo,compra aplicacao fundo,253.51,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,0,APP,PR,Londrina,TEST,SINTETICO
TX000131468,USR001163,2025-07-02,2025-07,Mercado*Sao*Jose,mercado sao jose,331.09,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000131694,USR001165,2025-07-02,2025-07,Azul Seguros 356,azul seguros 356,177.94,DESPESA,SERVICOS,SEGURO,Azul Seguros,CARTAO_CREDITO,1,1,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000132028,USR001168,2025-07-02,2025-07,Casa do Pao de Quei 182,casa do pao de quei 182,93.02,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,PIX,1,0,ATM,ES,Serra,TRAIN,SINTETICO
TX000132029,USR001168,2025-07-02,2025-07,Adobe,adobe,96.01,DESPESA,SERVICOS,ASSINATURA,Adobe,DINHEIRO,1,1,DEBITO_AUTOMATICO,ES,Serra,TRAIN,SINTETICO
TX000132139,USR001169,2025-07-02,2025-07,EDP,edp,182.6,DESPESA,MORADIA,ENERGIA,EDP,CARTAO_CREDITO,1,1,POS,SP,Sao Paulo,TRAIN,SINTETICO
TX000132390,USR001171,2025-07-02,2025-07,Tesouro Direto,tesouro direto,446.52,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000132632,USR001173,2025-07-02,2025-07,FUNDO-DE-INVESTIMENTO,fundo de investimento,600.1,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,1,APP,PR,Maringa,TRAIN,SINTETICO
TX000132956,USR001176,2025-07-02,2025-07,Saneamento Municip 637,saneamento municip 637,20.5,DESPESA,MORADIA,AGUA,Saneamento Municipal,PIX,1,1,ATM,PE,Jaboatao,VALIDATION,SINTETICO
TX000133875,USR001184,2025-07-02,2025-07,TAXA DE SERVICO,taxa de servico,229.73,DESPESA,OUTROS,TAXA,Taxa de Servico,BOLETO,1,0,APP,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000134230,USR001187,2025-07-02,2025-07,FATURA-INTER,fatura inter,911.25,DESPESA,DIVIDAS,CARTAO,Fatura Inter,PIX,1,1,DEBITO_AUTOMATICO,PR,Curitiba,TRAIN,SINTETICO
TX000134455,USR001189,2025-07-02,2025-07,DEB 4dministradora Condominial ES,deb 4dministradora condominial es,354.35,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_DEBITO,1,1,POS,CE,Fortaleza,TRAIN,SINTETICO
TX000134466,USR001189,2025-07-02,2025-07,Estorno Recebido ES,estorno recebido es,228.5,RECEITA,RENDA,REEMBOLSO,Estorno Recebido,PIX,1,0,APP,CE,Fortaleza,TRAIN,SINTETICO
TX000134573,USR001190,2025-07-02,2025-07,BURGER KING,burger king,513.5,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_CREDITO,1,0,ATM,PR,Londrina,TRAIN,SINTETICO
TX000134795,USR001192,2025-07-02,2025-07,PIX Aplicacao Fundo BR FUND,pix aplicacao fundo br fund,849.74,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000135010,USR001194,2025-07-02,2025-07,Porto Seguro 761,porto seguro 761,881.85,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_DEBITO,1,1,WEB,SP,Santos,VALIDATION,SINTETICO
TX000135354,USR001197,2025-07-02,2025-07,LANC TIM SP,lanc tim sp,82.07,DESPESA,SERVICOS,TELEFONIA,TIM,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,SP,Campinas,TEST,SINTETICO
TX000135361,USR001197,2025-07-02,2025-07,COMPRA LCI Investimento BR,compra lci investimento br,1687.19,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,LCI Investimento,DEBITO_CONTA,1,1,APP,SP,Campinas,TEST,SINTETICO
TX000135463,USR001198,2025-07-02,2025-07,PAG Folha de Pagamento 4487,pag folha de pagamento 4487,6549.65,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,BA,Salvador,TEST,SINTETICO
TX000135802,USR001201,2025-07-02,2025-07,McDonalds REST,mcdonalds rest,341.5,DESPESA,ALIMENTACAO,RESTAURANTE,McDonalds,DEBITO_AUTOMATICO,1,0,APP,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000135930,USR001202,2025-07-02,2025-07,ADMINISTRADORA CONDOMINIAL,administradora condominial,246.12,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_CREDITO,1,0,ATM,PE,Jaboatao,TRAIN,SINTETICO
TX000135932,USR001202,2025-07-02,2025-07,Dropbox,dropbox,565.84,DESPESA,SERVICOS,ASSINATURA,Dropbox,DEBITO_AUTOMATICO,1,1,WEB,PE,Jaboatao,TRAIN,SINTETICO
TX000136045,USR001203,2025-07-02,2025-07,PAG Amazon Prime 8807,pag amazon prime 8807,334.51,DESPESA,LAZER,STREAMING,Amazon Prime,CARTAO_DEBITO,1,1,WEB,PR,Maringa,TRAIN,SINTETICO
TX000136161,USR001204,2025-07-02,2025-07,Azul Seguros,azul seguros,119.3,DESPESA,SERVICOS,SEGURO,Azul Seguros,PIX,1,1,POS,DF,Brasilia,TRAIN,SINTETICO
TX000136380,USR001206,2025-07-02,2025-07,APLICACAO CDB,aplicacao cdb,320.84,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Aplicacao CDB,DEBITO_CONTA,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000136622,USR001208,2025-07-02,2025-07,Aplicacao Fundo FUND,aplicacao fundo fund,354.06,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,RS,Caxias do Sul,TRAIN,SINTETICO
TX000137158,USR001213,2025-07-02,2025-07,Oi 578,oi 578,1831.8,DESPESA,SERVICOS,TELEFONIA,Oi,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,SC,Florianopolis,TRAIN,SINTETICO
TX000137702,USR001218,2025-07-02,2025-07,Cafe*do*Ponto,cafe do ponto,320.06,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,CARTAO_CREDITO,1,0,ATM,PR,Londrina,TEST,SINTETICO
TX000137925,USR001220,2025-07-02,2025-07,INGRESSO.COM EVEN,ingresso com even,1912.88,DESPESA,LAZER,EVENTOS,Ingresso.com,CARTAO_CREDITO,1,0,APP,MG,Belo Horizonte,TRAIN,SINTETICO
TX000138284,USR001223,2025-07-02,2025-07,Administradora Condominial,administradora condominial,31.95,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_CREDITO,1,1,ATM,SC,Blumenau,TRAIN,SINTETICO
TX000138288,USR001223,2025-07-02,2025-07,Zara 766,zara 766,408.59,DESPESA,COMPRAS,ROUPAS,Zara,PIX,4,0,DEBITO_AUTOMATICO,SC,Blumenau,TRAIN,SINTETICO
TX000139169,USR001231,2025-07-02,2025-07,AZUL SEGUROS,azul seguros,31.65,DESPESA,SERVICOS,SEGURO,Azul Seguros,CARTAO_CREDITO,1,1,POS,PR,Maringa,TRAIN,SINTETICO
TX000140656,USR001244,2025-07-02,2025-07,Metro TRAN,metro tran,422.04,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Metro,CARTAO_CREDITO,1,0,WEB,SP,Sao Paulo,TRAIN,SINTETICO
TX000140878,USR001246,2025-07-02,2025-07,Burger K 489,burger k 489,186.03,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_DEBITO,1,0,APP,MG,Belo Horizonte,TRAIN,SINTETICO
TX000141101,USR001248,2025-07-02,2025-07,LANC Estorno Recebido,lanc estorno recebido,1153.25,RECEITA,RENDA,REEMBOLSO,Estorno Recebido,PIX,1,0,APP,SC,Florianopolis,TRAIN,SINTETICO
TX000141470,USR001251,2025-07-02,2025-07,Enel,enel,31.33,DESPESA,MORADIA,ENERGIA,Enel,CARTAO_DEBITO,1,0,ATM,MG,Belo Horizonte,TRAIN,SINTETICO
TX000141473,USR001251,2025-07-02,2025-07,Amazon ELET,amazon elet,662.85,DESPESA,COMPRAS,ELETRONICOS,Amazon,CARTAO_DEBITO,1,0,ATM,MG,Belo Horizonte,TRAIN,SINTETICO
TX000141593,USR001252,2025-07-02,2025-07,Tokio*Marine,tokio marine,1411.7,DESPESA,SERVICOS,SEGURO,Tokio Marine,BOLETO,1,1,WEB,MG,Belo Horizonte,TRAIN,SINTETICO
TX000141726,USR001253,2025-07-02,2025-07,99*App,99 app,1978.61,DESPESA,TRANSPORTE,APLICATIVO,99 App,PIX,1,0,APP,ES,Cariacica,TRAIN,SINTETICO
TX000141993,USR001255,2025-07-02,2025-07,Folha*de*Pagamento,folha de pagamento,12789.28,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,PE,Olinda,VALIDATION,SINTETICO
TX000142339,USR001258,2025-07-02,2025-07,Clinica Vid 164,clinica vid 164,617.75,DESPESA,SAUDE,CONSULTA,Clinica Vida,BOLETO,1,0,APP,BA,Salvador,TEST,SINTETICO
TX000142768,USR001262,2025-07-02,2025-07,Supermercado*BH,supermercado bh,1670.14,DESPESA,ALIMENTACAO,SUPERMERCADO,Supermercado BH,CARTAO_CREDITO,1,0,ATM,PR,Londrina,TRAIN,SINTETICO
TX000143002,USR001264,2025-07-02,2025-07,ONIBUS MUNICIPAL,onibus municipal,237.9,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Onibus Municipal,PIX,1,0,APP,GO,Goiania,TRAIN,SINTETICO
TX000143102,USR001265,2025-07-02,2025-07,Carref 297,carref 297,15.82,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,DEBITO_AUTOMATICO,1,0,ATM,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000143109,USR001265,2025-07-02,2025-07,Projeto Autono 105,projeto autono 105,122.72,RECEITA,RENDA,FREELANCE,Projeto Autonomo,PIX,1,0,APP,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000143210,USR001266,2025-07-02,2025-07,TIM,tim,273.5,DESPESA,SERVICOS,TELEFONIA,TIM,CARTAO_DEBITO,1,1,WEB,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000144590,USR001278,2025-07-02,2025-07,Conta de Agua,conta de agua,855.62,DESPESA,MORADIA,AGUA,Conta de Agua,BOLETO,1,1,POS,RS,Pelotas,TEST,SINTETICO
TX000145031,USR001282,2025-07-02,2025-07,RESTAURANTE-SABOR-CASEIRO,restaurante sabor caseiro,670.6,DESPESA,ALIMENTACAO,RESTAURANTE,Restaurante Sabor Caseiro,PIX,1,0,POS,ES,Vila Velha,TRAIN,SINTETICO
TX000145279,USR001284,2025-07-02,2025-07,Locador*Residencial,locador residencial,172.13,DESPESA,MORADIA,ALUGUEL,Locador Residencial,CARTAO_DEBITO,1,1,ATM,PR,Curitiba,TRAIN,SINTETICO
TX000145604,USR001287,2025-07-02,2025-07,ADMINISTRADORA-CONDOMINIAL,administradora condominial,530.81,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_DEBITO,1,1,POS,RS,Caxias do Sul,TRAIN,SINTETICO
TX000145922,USR001290,2025-07-02,2025-07,Previdencia Privad 324,previdencia privad 324,284.45,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,0,APP,SC,Joinville,TRAIN,SINTETICO
TX000146027,USR001291,2025-07-02,2025-07,Carrefour,carrefour,230.2,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,PIX,1,1,WEB,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000146337,USR001294,2025-07-02,2025-07,LCI*Investimento,lci investimento,462.1,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,LCI Investimento,DEBITO_CONTA,1,1,APP,BA,Feira de Santana,VALIDATION,SINTETICO
TX000146567,USR001296,2025-07-02,2025-07,COMPRA Imobiliaria Central,compra imobiliaria central,1958.81,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,CARTAO_DEBITO,1,1,APP,SC,Florianopolis,VALIDATION,SINTETICO
TX000147122,USR001301,2025-07-02,2025-07,Raia ES,raia es,1932.3,DESPESA,SAUDE,FARMACIA,Raia,PIX,1,0,APP,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000147342,USR001303,2025-07-02,2025-07,RESTITUICAO,restituicao,623.12,RECEITA,RENDA,REEMBOLSO,Restituicao,PIX,1,0,APP,RS,Porto Alegre,TRAIN,SINTETICO
TX000148009,USR001309,2025-07-02,2025-07,Previdencia Privada,previdencia privada,525.83,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,CE,Fortaleza,TRAIN,SINTETICO
TX000148117,USR001310,2025-07-02,2025-07,CLARO-INTERNET INTE,claro internet inte,171.06,DESPESA,SERVICOS,INTERNET,Claro Internet,CARTAO_CREDITO,1,0,ATM,ES,Serra,TRAIN,SINTETICO
TX000148447,USR001313,2025-07-02,2025-07,Cafe*do*Ponto,cafe do ponto,256.24,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,CARTAO_DEBITO,1,0,WEB,ES,Serra,TRAIN,SINTETICO
TX000148682,USR001315,2025-07-02,2025-07,Oi 939,oi 939,2551.72,DESPESA,SERVICOS,TELEFONIA,Oi,CARTAO_CREDITO,1,1,ATM,RJ,Duque de Caxias,VALIDATION,SINTETICO
TX000149138,USR001319,2025-07-02,2025-07,Tokio Marine 3216,tokio marine 3216,812.08,DESPESA,SERVICOS,SEGURO,Tokio Marine,DEBITO_AUTOMATICO,1,1,ATM,ES,Serra,TEST,SINTETICO
TX000149369,USR001321,2025-07-02,2025-07,Imobiliaria*Central,imobiliaria central,709.58,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,CARTAO_DEBITO,1,1,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000149909,USR001326,2025-07-02,2025-07,Credito Salario,credito salario,5286.95,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000150119,USR001328,2025-07-02,2025-07,PADARIA-CENTRAL,padaria central,8.3,DESPESA,ALIMENTACAO,RESTAURANTE,Padaria Central,CARTAO_DEBITO,1,0,WEB,MG,Belo Horizonte,TRAIN,SINTETICO
TX000150130,USR001328,2025-07-02,2025-07,EDP,edp,307.6,DESPESA,MORADIA,ENERGIA,EDP,BOLETO,1,1,APP,MG,Belo Horizonte,TRAIN,SINTETICO
TX000150343,USR001330,2025-07-02,2025-07,Microsoft 365,microsoft 365,393.9,DESPESA,SERVICOS,ASSINATURA,Microsoft 365,CARTAO_CREDITO,1,1,POS,SP,Sao Paulo,TRAIN,SINTETICO
TX000150583,USR001332,2025-07-02,2025-07,AZUL-SEGUROS,azul seguros,73.63,DESPESA,SERVICOS,SEGURO,Azul Seguros,CARTAO_DEBITO,1,1,WEB,SC,Joinville,TRAIN,SINTETICO
TX000150677,USR001333,2025-07-02,2025-07,Condominio Residencial,condominio residencial,517.66,DESPESA,MORADIA,CONDOMINIO,Condominio Residencial,CARTAO_DEBITO,1,1,POS,PE,Recife,TRAIN,SINTETICO
TX000150680,USR001333,2025-07-02,2025-07,Atacadao,atacadao,1119.41,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,CARTAO_CREDITO,1,0,ATM,PE,Recife,TRAIN,SINTETICO
TX000151054,USR001336,2025-07-02,2025-07,Credito Salario,credito salario,2417.4,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,PR,Londrina,VALIDATION,SINTETICO
TX000151161,USR001337,2025-07-02,2025-07,Aplicacao Fund 650,aplicacao fund 650,567.24,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,SC,Blumenau,TEST,SINTETICO
TX000151392,USR001339,2025-07-02,2025-07,Claro*Movel,claro movel,906.61,DESPESA,SERVICOS,TELEFONIA,Claro Movel,BOLETO,1,1,WEB,GO,Goiania,TEST,SINTETICO
TX000151614,USR001341,2025-07-02,2025-07,Wizard,wizard,320.5,DESPESA,EDUCACAO,IDIOMAS,Wizard,DEBITO_AUTOMATICO,1,0,ATM,PE,Olinda,TRAIN,SINTETICO
TX000151731,USR001342,2025-07-02,2025-07,Tokio*Marine,tokio marine,74.49,DESPESA,SERVICOS,SEGURO,Tokio Marine,PIX,1,1,APP,PR,Maringa,TRAIN,SINTETICO
TX000151736,USR001342,2025-07-02,2025-07,PAG Aplicacao Fundo BR,pag aplicacao fundo br,284.17,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,0,APP,PR,Maringa,TRAIN,SINTETICO
TX000152062,USR001345,2025-07-02,2025-07,Cafeteria*Brasil,cafeteria brasil,1280.47,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,DEBITO_AUTOMATICO,1,0,APP,RJ,Niteroi,TRAIN,SINTETICO
TX000152068,USR001345,2025-07-02,2025-07,CREDITO SALARIO SALA,credito salario sala,7483.29,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,RJ,Niteroi,TRAIN,SINTETICO
TX000152638,USR001350,2025-07-02,2025-07,Universidade,universidade,1215.07,DESPESA,EDUCACAO,MENSALIDADE,Universidade,CARTAO_DEBITO,12,1,WEB,SP,Sao Paulo,TRAIN,SINTETICO
TX000152879,USR001352,2025-07-02,2025-07,Credito*Salario,credito salario,2672.23,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,RS,Pelotas,TRAIN,SINTETICO
TX000152994,USR001353,2025-07-02,2025-07,Vivo*Fibra,vivo fibra,709.55,DESPESA,SERVICOS,INTERNET,Vivo Fibra,CARTAO_CREDITO,1,1,WEB,SP,Santos,TRAIN,SINTETICO
TX000153220,USR001355,2025-07-02,2025-07,Azul*Seguros,azul seguros,179.3,DESPESA,SERVICOS,SEGURO,Azul Seguros,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,PE,Recife,VALIDATION,SINTETICO
TX000153358,USR001356,2025-07-02,2025-07,Claro*Movel,claro movel,624.73,DESPESA,SERVICOS,TELEFONIA,Claro Movel,DEBITO_AUTOMATICO,1,1,POS,BA,Salvador,VALIDATION,SINTETICO
TX000154182,USR001363,2025-07-02,2025-07,STARBUCKS,starbucks,296.93,DESPESA,ALIMENTACAO,CAFETERIA,Starbucks,CARTAO_CREDITO,1,0,POS,SC,Joinville,TRAIN,SINTETICO
TX000154287,USR001364,2025-07-02,2025-07,Saneamento Municipal 550 AGUA,saneamento municipal 550 agua,97.51,DESPESA,MORADIA,AGUA,Saneamento Municipal,BOLETO,1,1,ATM,MG,Juiz de Fora,TRAIN,SINTETICO
