description,amount,date,type,payment_method,recurrent
Reembolso empresarial,699.4,2026-05-26,INCOME,PIX,False
Passagem aerea,1956.57,2026-05-26,EXPENSE,DEBIT_CARD,False
Reembolso empresarial,459.74,2026-05-26,INCOME,BANK_TRANSFER,False
Eletronicos,2509.93,2026-05-26,EXPENSE,BANK_TRANSFER,False
Seguro do veiculo,341.83,2026-05-26,EXPENSE,PIX,True
Viagem e hospedagem,1925.44,2026-05-26,EXPENSE,BANK_TRANSFER,False
Supermercado,429.61,2026-05-27,EXPENSE,BOLETO,False
Padaria,18.94,2026-05-27,EXPENSE,BOLETO,False
Internet residencial,111.47,2026-05-27,EXPENSE,BOLETO,True
Supermercado,55.37,2026-05-27,EXPENSE,CASH,False
Curso online,222.56,2026-05-27,EXPENSE,DEBIT_CARD,False
Aplicativo de transporte,32.24,2026-05-27,EXPENSE,DEBIT_CARD,False
Aluguel residencial,1953.8,2026-05-27,EXPENSE,CASH,True
Supermercado,203.47,2026-05-27,EXPENSE,BOLETO,False
Reembolso empresarial,779.75,2026-05-27,INCOME,BANK_TRANSFER,False
Aluguel recebido,2648.88,2026-05-27,INCOME,BANK_TRANSFER,True
Rendimento de investimento,312.32,2026-05-27,INCOME,PIX,False
Venda de produto,1261.86,2026-05-27,INCOME,PIX,False
Plano de celular,130.32,2026-05-27,EXPENSE,CREDIT_CARD,True
Dividendos,392.79,2026-05-27,INCOME,BANK_TRANSFER,True
Plano de saude,311.08,2026-05-28,EXPENSE,CASH,True
Viagem e hospedagem,2361.36,2026-05-28,EXPENSE,BOLETO,False
Manutencao do veiculo,916.8,2026-05-28,EXPENSE,DEBIT_CARD,False
Dividendos,300.37,2026-05-28,INCOME,PIX,True
Passagem aerea,2154.32,2026-05-28,EXPENSE,BOLETO,False
Supermercado,131.55,2026-05-28,EXPENSE,DEBIT_CARD,False
Delivery de comida,105.68,2026-05-28,EXPENSE,CREDIT_CARD,False
Aluguel residencial,2774.61,2026-05-28,EXPENSE,BOLETO,True
Eletronicos,1759.83,2026-05-29,EXPENSE,BOLETO,False
Venda de produto,1094.29,2026-05-29,INCOME,BANK_TRANSFER,False
Curso online,493.26,2026-05-29,EXPENSE,PIX,False
Pet shop,282.49,2026-05-29,EXPENSE,CREDIT_CARD,False
Restituicao de imposto,1779.54,2026-05-29,INCOME,BANK_TRANSFER,False
Impostos e taxas,843.39,2026-05-29,EXPENSE,BANK_TRANSFER,False
Delivery de comida,94.18,2026-05-29,EXPENSE,CASH,False
Plano de saude,412.27,2026-05-29,EXPENSE,PIX,True
Aplicativo de transporte,47.96,2026-05-29,EXPENSE,BANK_TRANSFER,False
Viagem e hospedagem,1174.6,2026-05-29,EXPENSE,BANK_TRANSFER,False
Reembolso empresarial,674.43,2026-05-29,INCOME,BANK_TRANSFER,False
Aluguel recebido,1699.16,2026-05-29,INCOME,BANK_TRANSFER,True
Livraria,169.4,2026-05-29,EXPENSE,CASH,False
Aluguel recebido,2163.57,2026-05-29,INCOME,BANK_TRANSFER,False
Veterinario,457.9,2026-05-29,EXPENSE,PIX,False
Delivery de comida,100.0,2026-05-30,EXPENSE,CASH,False
Venda de produto,1012.41,2026-05-30,INCOME,BANK_TRANSFER,False
Plano de celular,90.64,2026-05-30,EXPENSE,PIX,True
Conta de agua,44.98,2026-05-30,EXPENSE,CASH,True
Manutencao do veiculo,1755.91,2026-05-30,EXPENSE,CASH,False
Restaurante,227.56,2026-05-30,EXPENSE,CREDIT_CARD,False
Restituicao de imposto,1392.33,2026-05-30,INCOME,PIX,False
Conta de agua,200.32,2026-05-30,EXPENSE,DEBIT_CARD,True
Rendimento de investimento,366.55,2026-05-30,INCOME,BANK_TRANSFER,True
Aluguel residencial,1257.91,2026-05-30,EXPENSE,CREDIT_CARD,True
Conta de energia,228.49,2026-05-31,EXPENSE,CASH,True
Streaming,47.67,2026-05-31,EXPENSE,CASH,True
Dividendos,387.7,2026-05-31,INCOME,PIX,False
Internet residencial,167.06,2026-05-31,EXPENSE,CASH,False
Livraria,104.37,2026-05-31,EXPENSE,BOLETO,False
Impostos e taxas,1125.55,2026-05-31,EXPENSE,BANK_TRANSFER,False
Livraria,110.04,2026-05-31,EXPENSE,DEBIT_CARD,False
Streaming,48.33,2026-05-31,EXPENSE,PIX,True
Aluguel residencial,3053.74,2026-05-31,EXPENSE,CREDIT_CARD,True
Cinema e lazer,66.13,2026-05-31,EXPENSE,CASH,False
Restaurante,223.05,2026-06-01,EXPENSE,BOLETO,False
Loja de roupas,295.95,2026-06-01,EXPENSE,DEBIT_CARD,False
Salario mensal,8870.15,2026-06-01,INCOME,PIX,True
Conta de energia,344.26,2026-06-01,EXPENSE,BANK_TRANSFER,True
Aluguel recebido,2122.32,2026-06-01,INCOME,PIX,True
Aluguel recebido,3140.69,2026-06-01,INCOME,BANK_TRANSFER,True
Combustivel,215.33,2026-06-01,EXPENSE,BANK_TRANSFER,False
Loja de roupas,373.01,2026-06-01,EXPENSE,CASH,False
Passagem aerea,1364.8,2026-06-01,EXPENSE,PIX,False
Cinema e lazer,156.04,2026-06-01,EXPENSE,BANK_TRANSFER,False
Plano de saude,842.53,2026-06-01,EXPENSE,PIX,True
Cinema e lazer,61.92,2026-06-01,EXPENSE,CREDIT_CARD,False
Dividendos,248.95,2026-06-01,INCOME,BANK_TRANSFER,True
Farmacia,190.06,2026-06-02,EXPENSE,PIX,False
Estacionamento,46.85,2026-06-02,EXPENSE,CREDIT_CARD,False
Eletronicos,2327.76,2026-06-02,EXPENSE,CASH,False
Restituicao de imposto,1329.57,2026-06-02,INCOME,PIX,False
Conta de agua,111.08,2026-06-03,EXPENSE,CASH,True
Rendimento de investimento,544.82,2026-06-03,INCOME,PIX,True
Estacionamento,28.13,2026-06-03,EXPENSE,CASH,False
Livraria,75.23,2026-06-03,EXPENSE,CREDIT_CARD,False
Manutencao do veiculo,1277.47,2026-06-03,EXPENSE,BOLETO,False
Viagem e hospedagem,1830.71,2026-06-03,EXPENSE,PIX,False
Veterinario,422.94,2026-06-03,EXPENSE,BOLETO,False
Internet residencial,177.07,2026-06-03,EXPENSE,CASH,True
Padaria,30.61,2026-06-03,EXPENSE,PIX,False
Conta de energia,224.31,2026-06-03,EXPENSE,DEBIT_CARD,True
Cinema e lazer,99.52,2026-06-03,EXPENSE,BOLETO,False
Passagem aerea,3516.87,2026-06-04,EXPENSE,CASH,False
Viagem e hospedagem,1470.09,2026-06-04,EXPENSE,CREDIT_CARD,False
Restaurante,215.94,2026-06-04,EXPENSE,DEBIT_CARD,False
Aplicativo de transporte,32.17,2026-06-04,EXPENSE,CASH,False
Salario mensal,4204.79,2026-06-04,INCOME,BANK_TRANSFER,True
Supermercado,236.87,2026-06-04,EXPENSE,CREDIT_CARD,False
Academia,151.37,2026-06-04,EXPENSE,DEBIT_CARD,True
Passagem aerea,1204.31,2026-06-04,EXPENSE,BOLETO,False
Transferencia recebida,757.74,2026-06-04,INCOME,BANK_TRANSFER,False
Supermercado,171.78,2026-06-05,EXPENSE,CASH,False
Curso online,342.98,2026-06-05,EXPENSE,DEBIT_CARD,False
Viagem e hospedagem,1207.28,2026-06-05,EXPENSE,PIX,False
Viagem e hospedagem,1431.68,2026-06-05,EXPENSE,CREDIT_CARD,False
Aluguel residencial,2101.56,2026-06-05,EXPENSE,CASH,True
Combustivel,224.1,2026-06-05,EXPENSE,CREDIT_CARD,False
Plano de saude,338.65,2026-06-05,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,185.63,2026-06-05,EXPENSE,CASH,False
Impostos e taxas,1172.36,2026-06-06,EXPENSE,PIX,False
Rendimento de investimento,395.91,2026-06-06,INCOME,BANK_TRANSFER,True
Combustivel,317.44,2026-06-06,EXPENSE,CREDIT_CARD,False
Dividendos,558.66,2026-06-06,INCOME,PIX,True
Combustivel,213.89,2026-06-06,EXPENSE,PIX,False
Livraria,151.1,2026-06-06,EXPENSE,PIX,False
Livraria,36.62,2026-06-06,EXPENSE,BOLETO,False
Plano de saude,549.37,2026-06-06,EXPENSE,BOLETO,True
Estacionamento,42.21,2026-06-06,EXPENSE,BANK_TRANSFER,False
Condominio,859.66,2026-06-06,EXPENSE,PIX,True
Rendimento de investimento,278.01,2026-06-06,INCOME,BANK_TRANSFER,True
Loja de roupas,573.59,2026-06-07,EXPENSE,DEBIT_CARD,False
Loja de roupas,704.01,2026-06-07,EXPENSE,BOLETO,False
Livraria,63.04,2026-06-07,EXPENSE,BOLETO,False
Conta de energia,262.55,2026-06-07,EXPENSE,BANK_TRANSFER,True
Farmacia,48.53,2026-06-07,EXPENSE,BOLETO,False
Pet shop,125.63,2026-06-07,EXPENSE,BOLETO,False
Dividendos,371.44,2026-06-07,INCOME,PIX,True
Estacionamento,46.43,2026-06-07,EXPENSE,BOLETO,False
Conta de agua,111.55,2026-06-07,EXPENSE,BANK_TRANSFER,True
Cinema e lazer,155.61,2026-06-07,EXPENSE,DEBIT_CARD,False
Rendimento de investimento,398.0,2026-06-07,INCOME,PIX,True
Conta de agua,64.44,2026-06-07,EXPENSE,CASH,True
Delivery de comida,81.56,2026-06-07,EXPENSE,PIX,False
Delivery de comida,59.08,2026-06-07,EXPENSE,CREDIT_CARD,False
Viagem e hospedagem,2858.83,2026-06-07,EXPENSE,BOLETO,False
Aplicativo de transporte,26.08,2026-06-07,EXPENSE,CASH,False
Restituicao de imposto,1744.77,2026-06-07,INCOME,BANK_TRANSFER,False
Delivery de comida,116.73,2026-06-08,EXPENSE,BOLETO,False
Aluguel recebido,2367.36,2026-06-08,INCOME,BANK_TRANSFER,True
Streaming,27.68,2026-06-08,EXPENSE,BANK_TRANSFER,True
Cinema e lazer,87.83,2026-06-08,EXPENSE,BANK_TRANSFER,False
Conta de energia,160.23,2026-06-08,EXPENSE,CASH,True
Delivery de comida,60.8,2026-06-08,EXPENSE,PIX,False
Dividendos,449.68,2026-06-08,INCOME,PIX,True
Impostos e taxas,1234.08,2026-06-09,EXPENSE,CASH,False
Plano de saude,482.2,2026-06-09,EXPENSE,PIX,True
Transferencia recebida,1370.68,2026-06-09,INCOME,PIX,False
Transferencia recebida,1075.36,2026-06-09,INCOME,PIX,False
Transferencia recebida,1030.87,2026-06-09,INCOME,PIX,False
Supermercado,174.09,2026-06-09,EXPENSE,CASH,False
Pet shop,92.85,2026-06-09,EXPENSE,CREDIT_CARD,False
Impostos e taxas,838.19,2026-06-09,EXPENSE,CASH,False
Padaria,60.23,2026-06-09,EXPENSE,BOLETO,False
Combustivel,109.42,2026-06-09,EXPENSE,PIX,False
Combustivel,165.77,2026-06-09,EXPENSE,BANK_TRANSFER,False
Supermercado,449.93,2026-06-09,EXPENSE,DEBIT_CARD,False
Passagem aerea,996.94,2026-06-09,EXPENSE,PIX,False
Doacao,51.6,2026-06-09,EXPENSE,DEBIT_CARD,False
Combustivel,155.62,2026-06-09,EXPENSE,CREDIT_CARD,False
Curso online,564.4,2026-06-09,EXPENSE,CASH,False
Cinema e lazer,72.48,2026-06-09,EXPENSE,BOLETO,False
Doacao,307.44,2026-06-09,EXPENSE,BANK_TRANSFER,False
Farmacia,34.49,2026-06-10,EXPENSE,PIX,False
Loja de roupas,109.2,2026-06-10,EXPENSE,DEBIT_CARD,False
Supermercado,311.04,2026-06-10,EXPENSE,PIX,False
Streaming,30.19,2026-06-10,EXPENSE,DEBIT_CARD,True
Streaming,61.62,2026-06-10,EXPENSE,CREDIT_CARD,True
Restaurante,133.57,2026-06-10,EXPENSE,BANK_TRANSFER,False
Internet residencial,80.51,2026-06-10,EXPENSE,PIX,False
Academia,140.92,2026-06-10,EXPENSE,BOLETO,False
Delivery de comida,104.25,2026-06-10,EXPENSE,BOLETO,False
Livraria,251.16,2026-06-10,EXPENSE,PIX,False
Manutencao do veiculo,198.68,2026-06-10,EXPENSE,CREDIT_CARD,False
Conta de energia,268.91,2026-06-10,EXPENSE,CREDIT_CARD,True
Supermercado,87.29,2026-06-10,EXPENSE,PIX,False
Veterinario,430.12,2026-06-10,EXPENSE,CREDIT_CARD,False
Bonus profissional,3484.33,2026-06-10,INCOME,PIX,False
Passagem aerea,438.91,2026-06-10,EXPENSE,BANK_TRANSFER,False
Passagem aerea,661.9,2026-06-10,EXPENSE,CASH,False
Salario mensal,10635.78,2026-06-10,INCOME,PIX,True
Eletronicos,2867.82,2026-06-10,EXPENSE,DEBIT_CARD,False
Doacao,112.49,2026-06-10,EXPENSE,PIX,False
Restituicao de imposto,1548.65,2026-06-10,INCOME,PIX,False
Internet residencial,113.7,2026-06-10,EXPENSE,BOLETO,True
Internet residencial,179.08,2026-06-10,EXPENSE,BOLETO,True
Padaria,30.35,2026-06-11,EXPENSE,PIX,False
Combustivel,307.69,2026-06-11,EXPENSE,BOLETO,False
Cinema e lazer,93.38,2026-06-11,EXPENSE,PIX,False
Condominio,804.78,2026-06-11,EXPENSE,BOLETO,True
Venda de produto,1174.19,2026-06-11,INCOME,PIX,False
Pet shop,178.37,2026-06-11,EXPENSE,CREDIT_CARD,False
Venda de produto,865.04,2026-06-11,INCOME,PIX,False
Conta de energia,295.37,2026-06-11,EXPENSE,CREDIT_CARD,True
Streaming,26.47,2026-06-11,EXPENSE,PIX,True
Veterinario,508.75,2026-06-12,EXPENSE,DEBIT_CARD,False
Delivery de comida,67.71,2026-06-12,EXPENSE,CREDIT_CARD,False
Passagem aerea,1842.09,2026-06-12,EXPENSE,CASH,False
Livraria,145.12,2026-06-12,EXPENSE,CREDIT_CARD,False
Aluguel residencial,2155.09,2026-06-12,EXPENSE,CREDIT_CARD,True
Livraria,61.64,2026-06-12,EXPENSE,DEBIT_CARD,False
Farmacia,192.22,2026-06-12,EXPENSE,PIX,False
Bonus profissional,4761.15,2026-06-12,INCOME,BANK_TRANSFER,False
Restituicao de imposto,1778.95,2026-06-12,INCOME,BANK_TRANSFER,False
Doacao,151.3,2026-06-12,EXPENSE,CREDIT_CARD,False
Plano de celular,99.84,2026-06-12,EXPENSE,CREDIT_CARD,True
Estacionamento,55.69,2026-06-12,EXPENSE,CREDIT_CARD,False
Streaming,50.65,2026-06-12,EXPENSE,PIX,False
Cinema e lazer,167.6,2026-06-12,EXPENSE,BANK_TRANSFER,False
Aplicativo de transporte,57.75,2026-06-12,EXPENSE,BANK_TRANSFER,False
Aplicativo de transporte,35.25,2026-06-12,EXPENSE,CREDIT_CARD,False
Restaurante,217.63,2026-06-12,EXPENSE,BOLETO,False
Padaria,41.46,2026-06-12,EXPENSE,DEBIT_CARD,False
Eletronicos,1713.68,2026-06-13,EXPENSE,PIX,False
Loja de roupas,675.86,2026-06-13,EXPENSE,BOLETO,False
Restaurante,86.3,2026-06-13,EXPENSE,PIX,False
Veterinario,461.2,2026-06-13,EXPENSE,CASH,False
Veterinario,485.93,2026-06-13,EXPENSE,CREDIT_CARD,False
Reembolso empresarial,180.38,2026-06-13,INCOME,BANK_TRANSFER,False
Venda de produto,1151.85,2026-06-13,INCOME,BANK_TRANSFER,False
Curso online,342.57,2026-06-13,EXPENSE,BOLETO,False
Pagamento freelance,3848.02,2026-06-13,INCOME,PIX,False
Plano de saude,367.5,2026-06-13,EXPENSE,CREDIT_CARD,False
Padaria,30.59,2026-06-13,EXPENSE,CASH,False
Manutencao do veiculo,318.44,2026-06-13,EXPENSE,PIX,False
Academia,150.16,2026-06-14,EXPENSE,DEBIT_CARD,True
Restituicao de imposto,1811.44,2026-06-14,INCOME,BANK_TRANSFER,False
Bonus profissional,3933.0,2026-06-14,INCOME,BANK_TRANSFER,False
Curso online,137.94,2026-06-14,EXPENSE,CREDIT_CARD,False
Padaria,49.95,2026-06-14,EXPENSE,BOLETO,False
Streaming,24.03,2026-06-14,EXPENSE,BANK_TRANSFER,True
Eletronicos,2618.14,2026-06-14,EXPENSE,CASH,False
Aplicativo de transporte,53.22,2026-06-14,EXPENSE,CREDIT_CARD,False
Aluguel recebido,3170.16,2026-06-14,INCOME,BANK_TRANSFER,True
Viagem e hospedagem,1841.37,2026-06-14,EXPENSE,PIX,False
Veterinario,280.66,2026-06-14,EXPENSE,BANK_TRANSFER,False
Pagamento freelance,2886.28,2026-06-14,INCOME,PIX,False
Conta de agua,47.53,2026-06-14,EXPENSE,BANK_TRANSFER,True
Academia,111.87,2026-06-14,EXPENSE,CASH,True
Internet residencial,112.61,2026-06-14,EXPENSE,PIX,True
Cinema e lazer,37.47,2026-06-14,EXPENSE,BOLETO,False
Impostos e taxas,804.79,2026-06-14,EXPENSE,BOLETO,False
Rendimento de investimento,315.21,2026-06-15,INCOME,PIX,True
Aplicativo de transporte,68.33,2026-06-15,EXPENSE,BOLETO,False
Pet shop,121.59,2026-06-15,EXPENSE,PIX,False
Aluguel residencial,2420.21,2026-06-15,EXPENSE,BOLETO,False
Restituicao de imposto,2415.96,2026-06-15,INCOME,BANK_TRANSFER,False
Eletronicos,1236.42,2026-06-15,EXPENSE,CASH,False
Reembolso empresarial,551.02,2026-06-15,INCOME,BANK_TRANSFER,False
Plano de celular,117.4,2026-06-15,EXPENSE,DEBIT_CARD,True
Padaria,51.98,2026-06-15,EXPENSE,BANK_TRANSFER,False
Transferencia recebida,1435.04,2026-06-16,INCOME,BANK_TRANSFER,False
Bonus profissional,2245.27,2026-06-16,INCOME,BANK_TRANSFER,False
Transferencia recebida,532.53,2026-06-16,INCOME,BANK_TRANSFER,False
Pet shop,242.93,2026-06-16,EXPENSE,CASH,False
Reembolso empresarial,641.1,2026-06-16,INCOME,BANK_TRANSFER,False
Viagem e hospedagem,1604.29,2026-06-16,EXPENSE,CASH,False
Academia,207.22,2026-06-16,EXPENSE,PIX,True
Academia,132.84,2026-06-16,EXPENSE,DEBIT_CARD,True
Restaurante,130.92,2026-06-16,EXPENSE,PIX,False
Aluguel residencial,2573.72,2026-06-16,EXPENSE,PIX,True
Farmacia,175.62,2026-06-16,EXPENSE,CREDIT_CARD,False
Transferencia recebida,1295.42,2026-06-16,INCOME,PIX,False
Plano de saude,436.25,2026-06-17,EXPENSE,BOLETO,False
Manutencao do veiculo,866.83,2026-06-17,EXPENSE,CREDIT_CARD,False
Supermercado,408.03,2026-06-17,EXPENSE,CASH,False
Dividendos,337.37,2026-06-17,INCOME,PIX,True
Pet shop,119.82,2026-06-17,EXPENSE,BANK_TRANSFER,False
Doacao,146.72,2026-06-17,EXPENSE,CASH,False
Viagem e hospedagem,1760.0,2026-06-17,EXPENSE,PIX,False
Salario mensal,6202.22,2026-06-17,INCOME,BANK_TRANSFER,True
Condominio,350.07,2026-06-17,EXPENSE,BANK_TRANSFER,False
Livraria,51.34,2026-06-17,EXPENSE,CREDIT_CARD,False
Internet residencial,99.53,2026-06-17,EXPENSE,CREDIT_CARD,True
Salario mensal,8706.03,2026-06-17,INCOME,PIX,True
Plano de celular,74.84,2026-06-18,EXPENSE,BOLETO,True
Dividendos,182.02,2026-06-18,INCOME,PIX,False
Pet shop,53.37,2026-06-18,EXPENSE,CASH,False
Aplicativo de transporte,41.24,2026-06-18,EXPENSE,BANK_TRANSFER,False
Padaria,43.04,2026-06-18,EXPENSE,BANK_TRANSFER,False
Reembolso empresarial,608.51,2026-06-18,INCOME,BANK_TRANSFER,False
Curso online,389.44,2026-06-18,EXPENSE,PIX,False
Dividendos,414.43,2026-06-18,INCOME,PIX,True
Internet residencial,145.98,2026-06-19,EXPENSE,DEBIT_CARD,True
Pagamento freelance,3872.09,2026-06-19,INCOME,BANK_TRANSFER,False
Conta de energia,157.5,2026-06-19,EXPENSE,BOLETO,True
Venda de produto,1156.62,2026-06-19,INCOME,BANK_TRANSFER,False
Bonus profissional,4088.62,2026-06-19,INCOME,BANK_TRANSFER,False
Impostos e taxas,150.02,2026-06-19,EXPENSE,PIX,False
Plano de celular,101.44,2026-06-19,EXPENSE,BOLETO,False
Pet shop,299.86,2026-06-19,EXPENSE,BANK_TRANSFER,False
Pet shop,333.37,2026-06-20,EXPENSE,CREDIT_CARD,False
Aluguel residencial,1484.36,2026-06-20,EXPENSE,PIX,True
Curso online,254.5,2026-06-20,EXPENSE,CREDIT_CARD,False
Delivery de comida,74.34,2026-06-20,EXPENSE,BANK_TRANSFER,False
Streaming,52.24,2026-06-20,EXPENSE,BANK_TRANSFER,True
Salario mensal,9465.63,2026-06-20,INCOME,PIX,True
Transferencia recebida,1578.7,2026-06-20,INCOME,PIX,False
Rendimento de investimento,497.03,2026-06-20,INCOME,BANK_TRANSFER,True
Venda de produto,190.63,2026-06-20,INCOME,BANK_TRANSFER,False
Impostos e taxas,91.28,2026-06-20,EXPENSE,BANK_TRANSFER,False
Doacao,183.14,2026-06-20,EXPENSE,DEBIT_CARD,False
Rendimento de investimento,327.42,2026-06-20,INCOME,PIX,True
Impostos e taxas,1289.14,2026-06-20,EXPENSE,DEBIT_CARD,False
Internet residencial,140.28,2026-06-20,EXPENSE,CASH,True
Seguro do veiculo,158.97,2026-06-20,EXPENSE,CREDIT_CARD,True
Academia,176.33,2026-06-20,EXPENSE,CREDIT_CARD,True
Pagamento freelance,2612.14,2026-06-20,INCOME,PIX,False
Loja de roupas,381.59,2026-06-20,EXPENSE,CREDIT_CARD,False
Doacao,88.34,2026-06-20,EXPENSE,CASH,False
Seguro do veiculo,180.41,2026-06-21,EXPENSE,CREDIT_CARD,True
Loja de roupas,538.36,2026-06-21,EXPENSE,BANK_TRANSFER,False
Reembolso empresarial,670.75,2026-06-21,INCOME,BANK_TRANSFER,False
Impostos e taxas,451.83,2026-06-21,EXPENSE,CREDIT_CARD,False
Plano de celular,113.06,2026-06-21,EXPENSE,PIX,True
Supermercado,148.27,2026-06-21,EXPENSE,BANK_TRANSFER,False
Plano de saude,634.11,2026-06-21,EXPENSE,DEBIT_CARD,False
Bonus profissional,2509.74,2026-06-21,INCOME,PIX,False
Seguro do veiculo,469.8,2026-06-22,EXPENSE,CREDIT_CARD,True
Estacionamento,19.85,2026-06-22,EXPENSE,PIX,False
Aluguel residencial,1527.92,2026-06-22,EXPENSE,CREDIT_CARD,True
Estacionamento,28.73,2026-06-22,EXPENSE,CASH,False
Internet residencial,137.88,2026-06-22,EXPENSE,CASH,False
Plano de celular,66.46,2026-06-23,EXPENSE,BOLETO,False
Manutencao do veiculo,588.95,2026-06-23,EXPENSE,CREDIT_CARD,False
Plano de saude,538.73,2026-06-23,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,283.43,2026-06-23,EXPENSE,DEBIT_CARD,True
Pagamento freelance,2373.16,2026-06-23,INCOME,PIX,False
Seguro do veiculo,400.78,2026-06-23,EXPENSE,BANK_TRANSFER,True
Curso online,156.27,2026-06-23,EXPENSE,CREDIT_CARD,False
Aplicativo de transporte,37.42,2026-06-23,EXPENSE,CASH,False
Salario mensal,7895.89,2026-06-23,INCOME,BANK_TRANSFER,True
Salario mensal,4769.15,2026-06-24,INCOME,PIX,True
Academia,168.54,2026-06-24,EXPENSE,BANK_TRANSFER,True
Restituicao de imposto,2155.88,2026-06-24,INCOME,PIX,False
Pagamento freelance,2021.12,2026-06-24,INCOME,PIX,False
Reembolso empresarial,250.96,2026-06-24,INCOME,BANK_TRANSFER,False
Conta de agua,159.24,2026-06-24,EXPENSE,CREDIT_CARD,True
Conta de agua,114.53,2026-06-24,EXPENSE,PIX,True
Veterinario,288.58,2026-06-24,EXPENSE,BOLETO,False
Eletronicos,2415.12,2026-06-24,EXPENSE,CASH,False
Aluguel recebido,1870.4,2026-06-24,INCOME,PIX,False
Restaurante,206.82,2026-06-24,EXPENSE,CREDIT_CARD,False
Supermercado,609.64,2026-06-25,EXPENSE,CREDIT_CARD,False
Eletronicos,352.71,2026-06-25,EXPENSE,DEBIT_CARD,False
Eletronicos,3602.94,2026-06-25,EXPENSE,CREDIT_CARD,False
Padaria,36.88,2026-06-25,EXPENSE,BOLETO,False
Streaming,46.65,2026-06-25,EXPENSE,CREDIT_CARD,True
Plano de saude,513.53,2026-06-25,EXPENSE,BOLETO,True
Impostos e taxas,998.42,2026-06-25,EXPENSE,CREDIT_CARD,False
Condominio,496.88,2026-06-25,EXPENSE,CASH,False
Conta de energia,384.69,2026-06-25,EXPENSE,CREDIT_CARD,False
Plano de celular,113.29,2026-06-25,EXPENSE,CASH,True
Estacionamento,44.03,2026-06-26,EXPENSE,BANK_TRANSFER,False
Livraria,97.0,2026-06-26,EXPENSE,BOLETO,False
Doacao,142.06,2026-06-26,EXPENSE,CASH,False
Reembolso empresarial,637.13,2026-06-26,INCOME,BANK_TRANSFER,False
Dividendos,380.18,2026-06-26,INCOME,PIX,True
Aluguel residencial,3222.47,2026-06-26,EXPENSE,BOLETO,True
Veterinario,200.02,2026-06-26,EXPENSE,BANK_TRANSFER,False
Plano de celular,62.14,2026-06-27,EXPENSE,BOLETO,False
Viagem e hospedagem,2764.72,2026-06-27,EXPENSE,BOLETO,False
Manutencao do veiculo,1567.47,2026-06-27,EXPENSE,CREDIT_CARD,False
Delivery de comida,123.86,2026-06-27,EXPENSE,DEBIT_CARD,False
Farmacia,163.93,2026-06-27,EXPENSE,PIX,False
Rendimento de investimento,562.02,2026-06-27,INCOME,PIX,True
Conta de agua,138.88,2026-06-27,EXPENSE,DEBIT_CARD,True
Condominio,340.03,2026-06-28,EXPENSE,PIX,True
Passagem aerea,1179.32,2026-06-28,EXPENSE,CASH,False
Estacionamento,34.54,2026-06-28,EXPENSE,CREDIT_CARD,False
Pagamento freelance,3962.28,2026-06-28,INCOME,PIX,False
Restaurante,102.73,2026-06-28,EXPENSE,PIX,False
Delivery de comida,92.43,2026-06-28,EXPENSE,BANK_TRANSFER,False
Curso online,220.95,2026-06-28,EXPENSE,DEBIT_CARD,False
Conta de energia,511.67,2026-06-28,EXPENSE,BANK_TRANSFER,True
Conta de agua,49.04,2026-06-28,EXPENSE,BANK_TRANSFER,True
Condominio,642.19,2026-06-28,EXPENSE,PIX,True
Academia,88.47,2026-06-28,EXPENSE,BANK_TRANSFER,True
Manutencao do veiculo,579.06,2026-06-28,EXPENSE,BANK_TRANSFER,False
Padaria,66.36,2026-06-28,EXPENSE,BANK_TRANSFER,False
Conta de agua,150.41,2026-06-29,EXPENSE,CREDIT_CARD,True
Condominio,792.86,2026-06-29,EXPENSE,CASH,True
Aluguel residencial,2417.58,2026-06-29,EXPENSE,CASH,False
Plano de celular,158.39,2026-06-29,EXPENSE,DEBIT_CARD,True
Condominio,1071.55,2026-06-29,EXPENSE,BANK_TRANSFER,False
Venda de produto,805.67,2026-06-29,INCOME,BANK_TRANSFER,False
Aluguel residencial,2005.42,2026-06-29,EXPENSE,CREDIT_CARD,True
Pet shop,171.5,2026-06-29,EXPENSE,CASH,False
Venda de produto,1283.81,2026-06-29,INCOME,PIX,False
Academia,175.05,2026-06-30,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,207.7,2026-06-30,EXPENSE,BANK_TRANSFER,True
Farmacia,266.25,2026-06-30,EXPENSE,BANK_TRANSFER,False
Aluguel recebido,1693.93,2026-06-30,INCOME,PIX,True
Aluguel recebido,1790.88,2026-06-30,INCOME,PIX,True
Manutencao do veiculo,767.01,2026-06-30,EXPENSE,BANK_TRANSFER,False
Veterinario,358.7,2026-06-30,EXPENSE,CASH,False
Aplicativo de transporte,46.5,2026-06-30,EXPENSE,BOLETO,False
Aluguel recebido,1805.53,2026-07-01,INCOME,PIX,True
Internet residencial,96.99,2026-07-01,EXPENSE,CASH,True
Estacionamento,52.24,2026-07-01,EXPENSE,DEBIT_CARD,False
Reembolso empresarial,468.02,2026-07-01,INCOME,PIX,False
Transferencia recebida,707.2,2026-07-01,INCOME,BANK_TRANSFER,False
Condominio,1020.21,2026-07-01,EXPENSE,DEBIT_CARD,False
Curso online,280.83,2026-07-01,EXPENSE,DEBIT_CARD,False
Conta de agua,138.97,2026-07-01,EXPENSE,BANK_TRANSFER,False
