description,amount,date,type,payment_method,recurrent
Rendimento de investimento,185.75,2025-11-19,INCOME,PIX,true
Aluguel residencial,2637.57,2025-11-20,EXPENSE,CASH,true
Aluguel residencial,3171.69,2025-11-20,EXPENSE,DEBIT_CARD,true
Aluguel residencial,1136.73,2025-11-20,EXPENSE,BOLETO,true
Farmacia,363.43,2025-11-20,EXPENSE,BANK_TRANSFER,false
Farmacia,18.81,2025-11-20,EXPENSE,CREDIT_CARD,false
Impostos e taxas,2017.55,2025-11-20,EXPENSE,PIX,false
Livraria,248.85,2025-11-20,EXPENSE,PIX,false
Padaria,44.08,2025-11-20,EXPENSE,CASH,false
Pet shop,33.15,2025-11-20,EXPENSE,CASH,false
Streaming,54.13,2025-11-20,EXPENSE,DEBIT_CARD,true
Supermercado,614.74,2025-11-20,EXPENSE,BOLETO,false
Supermercado,365.04,2025-11-20,EXPENSE,PIX,false
Supermercado,749.36,2025-11-20,EXPENSE,BANK_TRANSFER,false
Dividendos,356.07,2025-11-20,INCOME,PIX,true
Dividendos,430.91,2025-11-20,INCOME,BANK_TRANSFER,true
Rendimento de investimento,92.49,2025-11-20,INCOME,PIX,true
Academia,254.83,2025-11-21,EXPENSE,PIX,true
Academia,260.61,2025-11-21,EXPENSE,BANK_TRANSFER,true
Aplicativo de transporte,64.77,2025-11-21,EXPENSE,DEBIT_CARD,false
Conta de energia,549.20,2025-11-21,EXPENSE,DEBIT_CARD,true
Internet residencial,198.99,2025-11-21,EXPENSE,BANK_TRANSFER,true
Plano de celular,152.34,2025-11-21,EXPENSE,PIX,true
Plano de celular,121.90,2025-11-21,EXPENSE,BOLETO,true
Seguro do veiculo,209.58,2025-11-21,EXPENSE,CASH,true
Reembolso empresarial,618.09,2025-11-21,INCOME,BANK_TRANSFER,false
Transferencia recebida,438.34,2025-11-21,INCOME,PIX,false
Curso online,692.20,2025-11-22,EXPENSE,BANK_TRANSFER,false
Curso online,448.30,2025-11-22,EXPENSE,CASH,false
Farmacia,33.71,2025-11-22,EXPENSE,BOLETO,false
Impostos e taxas,182.82,2025-11-22,EXPENSE,BANK_TRANSFER,false
Pet shop,103.72,2025-11-22,EXPENSE,CREDIT_CARD,false
Pet shop,276.36,2025-11-22,EXPENSE,BOLETO,false
Streaming,38.56,2025-11-22,EXPENSE,BANK_TRANSFER,true
Veterinario,738.89,2025-11-22,EXPENSE,CASH,false
Reembolso empresarial,214.11,2025-11-22,INCOME,PIX,false
Restituicao de imposto,291.74,2025-11-22,INCOME,PIX,false
Transferencia recebida,337.75,2025-11-22,INCOME,PIX,false
Venda de produto,935.46,2025-11-22,INCOME,BANK_TRANSFER,false
Academia,166.06,2025-11-23,EXPENSE,BOLETO,true
Aluguel residencial,991.74,2025-11-23,EXPENSE,PIX,true
Conta de energia,170.83,2025-11-23,EXPENSE,CREDIT_CARD,true
Curso online,658.26,2025-11-23,EXPENSE,BOLETO,false
Delivery de comida,126.58,2025-11-23,EXPENSE,BANK_TRANSFER,false
Delivery de comida,146.54,2025-11-23,EXPENSE,BANK_TRANSFER,false
Doacao,481.57,2025-11-23,EXPENSE,BOLETO,false
Impostos e taxas,769.22,2025-11-23,EXPENSE,CASH,false
Impostos e taxas,646.98,2025-11-23,EXPENSE,CREDIT_CARD,false
Internet residencial,193.07,2025-11-23,EXPENSE,CREDIT_CARD,true
Loja de roupas,403.23,2025-11-23,EXPENSE,CREDIT_CARD,false
Passagem aerea,512.18,2025-11-23,EXPENSE,PIX,false
Pet shop,32.45,2025-11-23,EXPENSE,CASH,false
Restaurante,219.49,2025-11-23,EXPENSE,BANK_TRANSFER,false
Restaurante,100.28,2025-11-23,EXPENSE,BANK_TRANSFER,false
Academia,99.27,2025-11-24,EXPENSE,BANK_TRANSFER,true
Academia,63.32,2025-11-24,EXPENSE,DEBIT_CARD,true
Condominio,670.19,2025-11-24,EXPENSE,PIX,true
Conta de agua,230.53,2025-11-24,EXPENSE,BANK_TRANSFER,true
Delivery de comida,135.01,2025-11-24,EXPENSE,DEBIT_CARD,false
Estacionamento,58.95,2025-11-24,EXPENSE,CASH,false
Impostos e taxas,1847.17,2025-11-24,EXPENSE,CASH,false
Internet residencial,135.06,2025-11-24,EXPENSE,BANK_TRANSFER,false
Internet residencial,133.47,2025-11-24,EXPENSE,PIX,true
Streaming,35.11,2025-11-24,EXPENSE,PIX,false
Supermercado,644.21,2025-11-24,EXPENSE,PIX,false
Dividendos,541.26,2025-11-24,INCOME,PIX,true
Combustivel,354.84,2025-11-25,EXPENSE,DEBIT_CARD,false
Conta de agua,247.22,2025-11-25,EXPENSE,BOLETO,true
Eletronicos,2167.51,2025-11-25,EXPENSE,BOLETO,false
Loja de roupas,536.37,2025-11-25,EXPENSE,PIX,false
Passagem aerea,3644.89,2025-11-25,EXPENSE,CASH,false
Plano de celular,55.94,2025-11-25,EXPENSE,CASH,true
Seguro do veiculo,114.31,2025-11-25,EXPENSE,CASH,true
Seguro do veiculo,448.07,2025-11-25,EXPENSE,PIX,true
Viagem e hospedagem,975.97,2025-11-25,EXPENSE,BANK_TRANSFER,false
Aluguel residencial,2645.79,2025-11-26,EXPENSE,CREDIT_CARD,true
Cinema e lazer,29.13,2025-11-26,EXPENSE,DEBIT_CARD,false
Cinema e lazer,121.08,2025-11-26,EXPENSE,DEBIT_CARD,false
Cinema e lazer,236.09,2025-11-26,EXPENSE,CREDIT_CARD,false
Combustivel,372.75,2025-11-26,EXPENSE,BANK_TRANSFER,false
Combustivel,359.92,2025-11-26,EXPENSE,BOLETO,false
Condominio,817.84,2025-11-26,EXPENSE,DEBIT_CARD,true
Conta de agua,108.05,2025-11-26,EXPENSE,DEBIT_CARD,false
Conta de energia,215.33,2025-11-26,EXPENSE,CASH,true
Curso online,643.07,2025-11-26,EXPENSE,DEBIT_CARD,false
Delivery de comida,138.88,2025-11-26,EXPENSE,BOLETO,false
Doacao,150.90,2025-11-26,EXPENSE,PIX,false
Internet residencial,130.26,2025-11-26,EXPENSE,CASH,true
Loja de roupas,312.40,2025-11-26,EXPENSE,PIX,false
Passagem aerea,1787.96,2025-11-26,EXPENSE,PIX,false
Passagem aerea,3459.07,2025-11-26,EXPENSE,BANK_TRANSFER,false
Pet shop,377.49,2025-11-26,EXPENSE,BOLETO,false
Seguro do veiculo,521.29,2025-11-26,EXPENSE,BOLETO,false
Supermercado,631.41,2025-11-26,EXPENSE,CREDIT_CARD,false
Veterinario,260.93,2025-11-26,EXPENSE,BOLETO,false
Bonus profissional,1456.25,2025-11-26,INCOME,BANK_TRANSFER,false
Combustivel,244.33,2025-11-27,EXPENSE,PIX,false
Curso online,700.00,2025-11-27,EXPENSE,CREDIT_CARD,false
Delivery de comida,116.55,2025-11-27,EXPENSE,BOLETO,false
Doacao,370.26,2025-11-27,EXPENSE,PIX,false
Estacionamento,23.92,2025-11-27,EXPENSE,BANK_TRANSFER,false
Livraria,175.25,2025-11-27,EXPENSE,BANK_TRANSFER,false
Loja de roupas,348.04,2025-11-27,EXPENSE,DEBIT_CARD,false
Manutencao do veiculo,1617.15,2025-11-27,EXPENSE,CASH,false
Viagem e hospedagem,2657.35,2025-11-27,EXPENSE,PIX,false
Dividendos,56.37,2025-11-27,INCOME,PIX,false
Condominio,1136.43,2025-11-28,EXPENSE,CREDIT_CARD,true
Conta de energia,351.05,2025-11-28,EXPENSE,CASH,true
Doacao,177.07,2025-11-28,EXPENSE,BOLETO,false
Internet residencial,212.48,2025-11-28,EXPENSE,BANK_TRANSFER,true
Veterinario,645.63,2025-11-28,EXPENSE,PIX,false
Academia,131.03,2025-11-29,EXPENSE,CREDIT_CARD,false
Aluguel residencial,2551.26,2025-11-29,EXPENSE,DEBIT_CARD,false
Aluguel residencial,4157.43,2025-11-29,EXPENSE,BANK_TRANSFER,true
Aluguel residencial,2645.79,2025-11-29,EXPENSE,CREDIT_CARD,true
Combustivel,393.40,2025-11-29,EXPENSE,BANK_TRANSFER,false
Internet residencial,147.67,2025-11-29,EXPENSE,DEBIT_CARD,true
Padaria,68.59,2025-11-29,EXPENSE,PIX,false
Passagem aerea,786.67,2025-11-29,EXPENSE,PIX,false
Pet shop,347.62,2025-11-29,EXPENSE,CREDIT_CARD,false
Streaming,79.70,2025-11-29,EXPENSE,BANK_TRANSFER,false
Veterinario,823.44,2025-11-29,EXPENSE,CASH,false
Veterinario,451.93,2025-11-29,EXPENSE,CREDIT_CARD,false
Reembolso empresarial,553.89,2025-11-29,INCOME,BANK_TRANSFER,false
Rendimento de investimento,67.26,2025-11-29,INCOME,PIX,true
Venda de produto,853.57,2025-11-29,INCOME,BANK_TRANSFER,false
Academia,103.42,2025-11-30,EXPENSE,PIX,true
Doacao,20.49,2025-11-30,EXPENSE,BOLETO,false
Estacionamento,33.99,2025-11-30,EXPENSE,CASH,false
Farmacia,320.53,2025-11-30,EXPENSE,CASH,false
Impostos e taxas,223.15,2025-11-30,EXPENSE,PIX,false
Livraria,100.54,2025-11-30,EXPENSE,BOLETO,false
Manutencao do veiculo,1653.21,2025-11-30,EXPENSE,CREDIT_CARD,false
Pet shop,167.52,2025-11-30,EXPENSE,BANK_TRANSFER,false
Plano de celular,165.84,2025-11-30,EXPENSE,BANK_TRANSFER,true
Dividendos,229.30,2025-11-30,INCOME,PIX,true
Condominio,1180.91,2025-12-01,EXPENSE,DEBIT_CARD,true
Conta de agua,234.02,2025-12-01,EXPENSE,CREDIT_CARD,true
Curso online,59.12,2025-12-01,EXPENSE,PIX,false
Delivery de comida,116.34,2025-12-01,EXPENSE,CREDIT_CARD,false
Delivery de comida,152.80,2025-12-01,EXPENSE,BOLETO,false
Estacionamento,58.50,2025-12-01,EXPENSE,BANK_TRANSFER,false
Impostos e taxas,1299.04,2025-12-01,EXPENSE,BOLETO,false
Padaria,63.16,2025-12-01,EXPENSE,PIX,false
Padaria,58.53,2025-12-01,EXPENSE,BANK_TRANSFER,false
Pet shop,413.95,2025-12-01,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,3915.66,2025-12-01,EXPENSE,BOLETO,false
Restituicao de imposto,2675.55,2025-12-01,INCOME,PIX,false
Aluguel residencial,1103.94,2025-12-02,EXPENSE,BANK_TRANSFER,true
Combustivel,151.40,2025-12-02,EXPENSE,BANK_TRANSFER,false
Condominio,491.74,2025-12-02,EXPENSE,BANK_TRANSFER,true
Conta de energia,175.27,2025-12-02,EXPENSE,DEBIT_CARD,true
Eletronicos,3692.08,2025-12-02,EXPENSE,PIX,false
Pet shop,325.25,2025-12-02,EXPENSE,BANK_TRANSFER,false
Plano de saude,302.94,2025-12-02,EXPENSE,BOLETO,true
Supermercado,447.30,2025-12-02,EXPENSE,DEBIT_CARD,false
Transferencia recebida,1080.82,2025-12-02,INCOME,BANK_TRANSFER,false
Academia,150.37,2025-12-03,EXPENSE,DEBIT_CARD,true
Conta de agua,118.54,2025-12-03,EXPENSE,DEBIT_CARD,true
Conta de energia,106.16,2025-12-03,EXPENSE,PIX,true
Delivery de comida,154.31,2025-12-03,EXPENSE,DEBIT_CARD,false
Delivery de comida,117.18,2025-12-03,EXPENSE,BANK_TRANSFER,false
Doacao,460.74,2025-12-03,EXPENSE,BOLETO,false
Eletronicos,3464.28,2025-12-03,EXPENSE,PIX,false
Impostos e taxas,1132.23,2025-12-03,EXPENSE,DEBIT_CARD,false
Manutencao do veiculo,1311.56,2025-12-03,EXPENSE,BANK_TRANSFER,false
Supermercado,566.64,2025-12-03,EXPENSE,CASH,false
Aluguel recebido,1728.93,2025-12-03,INCOME,PIX,true
Reembolso empresarial,810.85,2025-12-03,INCOME,BANK_TRANSFER,false
Restituicao de imposto,2535.90,2025-12-03,INCOME,PIX,false
Transferencia recebida,727.71,2025-12-03,INCOME,BANK_TRANSFER,false
Aplicativo de transporte,42.61,2025-12-04,EXPENSE,BANK_TRANSFER,false
Condominio,398.87,2025-12-04,EXPENSE,DEBIT_CARD,true
Estacionamento,40.39,2025-12-04,EXPENSE,CASH,false
Livraria,52.33,2025-12-04,EXPENSE,DEBIT_CARD,false
Loja de roupas,395.61,2025-12-04,EXPENSE,BANK_TRANSFER,false
Streaming,76.65,2025-12-04,EXPENSE,BOLETO,true
Aplicativo de transporte,12.22,2025-12-05,EXPENSE,BANK_TRANSFER,false
Cinema e lazer,98.12,2025-12-05,EXPENSE,PIX,false
Doacao,209.66,2025-12-05,EXPENSE,CASH,false
Internet residencial,182.69,2025-12-05,EXPENSE,CASH,false
Livraria,175.33,2025-12-05,EXPENSE,CASH,false
Loja de roupas,248.08,2025-12-05,EXPENSE,PIX,false
Loja de roupas,613.38,2025-12-05,EXPENSE,BANK_TRANSFER,false
Supermercado,725.79,2025-12-05,EXPENSE,CASH,false
Supermercado,718.03,2025-12-05,EXPENSE,BANK_TRANSFER,false
Restituicao de imposto,501.55,2025-12-05,INCOME,PIX,false
Combustivel,87.17,2025-12-06,EXPENSE,CASH,false
Condominio,445.68,2025-12-06,EXPENSE,BOLETO,true
Conta de agua,208.00,2025-12-06,EXPENSE,CASH,true
Curso online,735.47,2025-12-06,EXPENSE,CASH,false
Delivery de comida,41.14,2025-12-06,EXPENSE,CREDIT_CARD,false
Doacao,140.79,2025-12-06,EXPENSE,BOLETO,false
Impostos e taxas,1805.07,2025-12-06,EXPENSE,CREDIT_CARD,false
Impostos e taxas,1097.09,2025-12-06,EXPENSE,CASH,false
Passagem aerea,2794.39,2025-12-06,EXPENSE,BANK_TRANSFER,false
Pet shop,378.93,2025-12-06,EXPENSE,DEBIT_CARD,false
Reembolso empresarial,848.96,2025-12-06,INCOME,BANK_TRANSFER,false
Venda de produto,1736.86,2025-12-06,INCOME,BANK_TRANSFER,false
Academia,85.13,2025-12-07,EXPENSE,CASH,true
Impostos e taxas,2077.18,2025-12-07,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,769.97,2025-12-07,EXPENSE,BANK_TRANSFER,false
Bonus profissional,1076.71,2025-12-07,INCOME,PIX,false
Reembolso empresarial,706.94,2025-12-07,INCOME,PIX,false
Transferencia recebida,1686.24,2025-12-07,INCOME,PIX,false
Venda de produto,1761.91,2025-12-07,INCOME,PIX,false
Conta de energia,333.65,2025-12-08,EXPENSE,CASH,false
Curso online,732.47,2025-12-08,EXPENSE,CASH,false
Curso online,376.60,2025-12-08,EXPENSE,CASH,false
Doacao,135.19,2025-12-08,EXPENSE,DEBIT_CARD,false
Doacao,257.92,2025-12-08,EXPENSE,BANK_TRANSFER,false
Padaria,54.31,2025-12-08,EXPENSE,CREDIT_CARD,false
Padaria,30.45,2025-12-08,EXPENSE,BANK_TRANSFER,false
Plano de saude,1172.40,2025-12-08,EXPENSE,CREDIT_CARD,true
Bonus profissional,3471.87,2025-12-08,INCOME,PIX,false
Restituicao de imposto,448.30,2025-12-08,INCOME,PIX,false
Aluguel residencial,2738.80,2025-12-09,EXPENSE,BANK_TRANSFER,true
Aplicativo de transporte,18.29,2025-12-09,EXPENSE,BOLETO,false
Combustivel,395.80,2025-12-09,EXPENSE,PIX,false
Curso online,269.99,2025-12-09,EXPENSE,PIX,false
Delivery de comida,146.32,2025-12-09,EXPENSE,DEBIT_CARD,false
Estacionamento,34.62,2025-12-09,EXPENSE,CREDIT_CARD,false
Impostos e taxas,1762.34,2025-12-09,EXPENSE,PIX,false
Loja de roupas,667.26,2025-12-09,EXPENSE,CASH,false
Plano de saude,937.61,2025-12-09,EXPENSE,BOLETO,true
Plano de saude,955.39,2025-12-09,EXPENSE,PIX,true
Restaurante,249.09,2025-12-09,EXPENSE,BOLETO,false
Viagem e hospedagem,3023.96,2025-12-09,EXPENSE,CREDIT_CARD,false
Aluguel recebido,1063.46,2025-12-09,INCOME,PIX,true
Academia,94.03,2025-12-10,EXPENSE,BANK_TRANSFER,false
Aluguel residencial,3435.38,2025-12-10,EXPENSE,CASH,true
Combustivel,179.87,2025-12-10,EXPENSE,BOLETO,false
Estacionamento,71.07,2025-12-10,EXPENSE,DEBIT_CARD,false
Estacionamento,68.31,2025-12-10,EXPENSE,PIX,false
Impostos e taxas,617.06,2025-12-10,EXPENSE,BOLETO,false
Loja de roupas,718.82,2025-12-10,EXPENSE,CREDIT_CARD,false
Plano de celular,48.33,2025-12-10,EXPENSE,CASH,true
Streaming,71.63,2025-12-10,EXPENSE,CASH,true
Streaming,78.51,2025-12-10,EXPENSE,DEBIT_CARD,false
Supermercado,631.95,2025-12-10,EXPENSE,BOLETO,false
Reembolso empresarial,577.97,2025-12-10,INCOME,PIX,false
Rendimento de investimento,594.94,2025-12-10,INCOME,BANK_TRANSFER,true
Combustivel,99.76,2025-12-11,EXPENSE,CREDIT_CARD,false
Condominio,837.34,2025-12-11,EXPENSE,CASH,true
Conta de energia,404.66,2025-12-11,EXPENSE,PIX,true
Delivery de comida,89.67,2025-12-11,EXPENSE,PIX,false
Doacao,265.28,2025-12-11,EXPENSE,DEBIT_CARD,false
Estacionamento,62.34,2025-12-11,EXPENSE,DEBIT_CARD,false
Farmacia,41.39,2025-12-11,EXPENSE,DEBIT_CARD,false
Livraria,245.56,2025-12-11,EXPENSE,CREDIT_CARD,false
Loja de roupas,859.06,2025-12-11,EXPENSE,DEBIT_CARD,false
Loja de roupas,203.84,2025-12-11,EXPENSE,PIX,false
Manutencao do veiculo,2070.60,2025-12-11,EXPENSE,BANK_TRANSFER,false
Streaming,50.88,2025-12-11,EXPENSE,BOLETO,false
Streaming,32.20,2025-12-11,EXPENSE,CASH,false
Restituicao de imposto,1761.33,2025-12-11,INCOME,BANK_TRANSFER,false
Condominio,407.67,2025-12-12,EXPENSE,PIX,true
Curso online,173.71,2025-12-12,EXPENSE,BOLETO,false
Curso online,383.39,2025-12-12,EXPENSE,CASH,false
Impostos e taxas,1046.33,2025-12-12,EXPENSE,PIX,false
Internet residencial,207.36,2025-12-12,EXPENSE,PIX,false
Restaurante,300.15,2025-12-12,EXPENSE,BANK_TRANSFER,false
Veterinario,129.30,2025-12-12,EXPENSE,CASH,false
Pagamento freelance,1691.90,2025-12-12,INCOME,BANK_TRANSFER,false
Reembolso empresarial,415.31,2025-12-12,INCOME,BANK_TRANSFER,false
Aluguel residencial,3693.59,2025-12-13,EXPENSE,BANK_TRANSFER,true
Combustivel,234.78,2025-12-13,EXPENSE,PIX,false
Delivery de comida,166.71,2025-12-13,EXPENSE,DEBIT_CARD,false
Impostos e taxas,755.19,2025-12-13,EXPENSE,BOLETO,false
Impostos e taxas,1453.53,2025-12-13,EXPENSE,PIX,false
Livraria,70.41,2025-12-13,EXPENSE,CASH,false
Pet shop,321.95,2025-12-13,EXPENSE,CREDIT_CARD,false
Streaming,41.86,2025-12-13,EXPENSE,CREDIT_CARD,true
Supermercado,98.02,2025-12-13,EXPENSE,PIX,false
Aluguel residencial,3173.79,2025-12-14,EXPENSE,CREDIT_CARD,true
Aluguel residencial,3224.80,2025-12-14,EXPENSE,BOLETO,true
Cinema e lazer,150.34,2025-12-14,EXPENSE,DEBIT_CARD,false
Cinema e lazer,142.24,2025-12-14,EXPENSE,BANK_TRANSFER,false
Combustivel,350.54,2025-12-14,EXPENSE,BOLETO,false
Combustivel,275.14,2025-12-14,EXPENSE,BOLETO,false
Condominio,1173.46,2025-12-14,EXPENSE,PIX,true
Conta de energia,186.86,2025-12-14,EXPENSE,CREDIT_CARD,true
Passagem aerea,2745.41,2025-12-14,EXPENSE,CASH,false
Streaming,62.62,2025-12-14,EXPENSE,DEBIT_CARD,false
Veterinario,171.11,2025-12-14,EXPENSE,BOLETO,false
Pagamento freelance,468.66,2025-12-14,INCOME,PIX,false
Restituicao de imposto,1084.77,2025-12-14,INCOME,BANK_TRANSFER,false
Transferencia recebida,981.56,2025-12-14,INCOME,PIX,false
Venda de produto,1551.59,2025-12-14,INCOME,PIX,false
Combustivel,144.95,2025-12-15,EXPENSE,DEBIT_CARD,false
Doacao,210.29,2025-12-15,EXPENSE,DEBIT_CARD,false
Passagem aerea,869.09,2025-12-15,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,1089.58,2025-12-15,EXPENSE,CREDIT_CARD,false
Pagamento freelance,333.91,2025-12-15,INCOME,BANK_TRANSFER,false
Transferencia recebida,1092.30,2025-12-15,INCOME,BANK_TRANSFER,false
Aluguel residencial,3633.59,2025-12-16,EXPENSE,CREDIT_CARD,true
Aplicativo de transporte,15.83,2025-12-16,EXPENSE,BANK_TRANSFER,false
Combustivel,359.06,2025-12-16,EXPENSE,BOLETO,false
Conta de agua,188.82,2025-12-16,EXPENSE,BANK_TRANSFER,true
Delivery de comida,147.43,2025-12-16,EXPENSE,CREDIT_CARD,false
Estacionamento,24.35,2025-12-16,EXPENSE,DEBIT_CARD,false
Estacionamento,69.35,2025-12-16,EXPENSE,PIX,false
Passagem aerea,3748.07,2025-12-16,EXPENSE,CASH,false
Plano de celular,161.61,2025-12-16,EXPENSE,CREDIT_CARD,true
Veterinario,790.96,2025-12-16,EXPENSE,BOLETO,false
Viagem e hospedagem,4272.18,2025-12-16,EXPENSE,PIX,false
Viagem e hospedagem,2523.57,2025-12-16,EXPENSE,DEBIT_CARD,false
Transferencia recebida,1187.45,2025-12-16,INCOME,PIX,false
Venda de produto,314.05,2025-12-16,INCOME,BANK_TRANSFER,false
Academia,132.04,2025-12-17,EXPENSE,BOLETO,true
Cinema e lazer,210.94,2025-12-17,EXPENSE,CASH,false
Conta de agua,215.81,2025-12-17,EXPENSE,PIX,true
Conta de agua,148.25,2025-12-17,EXPENSE,CASH,true
Curso online,649.54,2025-12-17,EXPENSE,CASH,false
Livraria,128.46,2025-12-17,EXPENSE,BOLETO,false
Livraria,57.81,2025-12-17,EXPENSE,BOLETO,false
Streaming,59.33,2025-12-17,EXPENSE,PIX,false
Supermercado,425.80,2025-12-17,EXPENSE,CREDIT_CARD,false
Supermercado,68.93,2025-12-17,EXPENSE,CASH,false
Pagamento freelance,3963.93,2025-12-17,INCOME,BANK_TRANSFER,false
Academia,236.73,2025-12-18,EXPENSE,PIX,true
Internet residencial,74.24,2025-12-18,EXPENSE,CASH,true
Livraria,197.56,2025-12-18,EXPENSE,CREDIT_CARD,false
Passagem aerea,1668.47,2025-12-18,EXPENSE,DEBIT_CARD,false
Pet shop,344.18,2025-12-18,EXPENSE,CREDIT_CARD,false
Plano de celular,46.84,2025-12-18,EXPENSE,BOLETO,true
Plano de celular,172.92,2025-12-18,EXPENSE,CASH,true
Viagem e hospedagem,1085.25,2025-12-18,EXPENSE,CASH,false
Restituicao de imposto,1434.71,2025-12-18,INCOME,PIX,false
Aplicativo de transporte,22.18,2025-12-19,EXPENSE,BOLETO,false
Aplicativo de transporte,69.45,2025-12-19,EXPENSE,DEBIT_CARD,false
Aplicativo de transporte,17.97,2025-12-19,EXPENSE,DEBIT_CARD,false
Conta de agua,154.70,2025-12-19,EXPENSE,BANK_TRANSFER,true
Curso online,444.30,2025-12-19,EXPENSE,DEBIT_CARD,false
Farmacia,67.39,2025-12-19,EXPENSE,BANK_TRANSFER,false
Passagem aerea,3363.16,2025-12-19,EXPENSE,CASH,false
Passagem aerea,471.76,2025-12-19,EXPENSE,PIX,false
Plano de celular,51.02,2025-12-19,EXPENSE,PIX,true
Supermercado,97.05,2025-12-19,EXPENSE,CREDIT_CARD,false
Supermercado,695.35,2025-12-19,EXPENSE,BANK_TRANSFER,false
Academia,135.22,2025-12-20,EXPENSE,CREDIT_CARD,true
Curso online,74.82,2025-12-20,EXPENSE,BANK_TRANSFER,false
Doacao,272.37,2025-12-20,EXPENSE,DEBIT_CARD,false
Plano de saude,213.98,2025-12-20,EXPENSE,PIX,true
Plano de saude,434.42,2025-12-20,EXPENSE,PIX,true
Seguro do veiculo,157.00,2025-12-20,EXPENSE,CREDIT_CARD,false
Supermercado,343.23,2025-12-20,EXPENSE,BANK_TRANSFER,false
Restituicao de imposto,891.75,2025-12-20,INCOME,PIX,false
Venda de produto,1000.93,2025-12-20,INCOME,PIX,false
Academia,221.33,2025-12-21,EXPENSE,PIX,true
Academia,237.38,2025-12-21,EXPENSE,CASH,true
Combustivel,144.90,2025-12-21,EXPENSE,PIX,false
Conta de agua,72.27,2025-12-21,EXPENSE,CREDIT_CARD,true
Conta de energia,623.97,2025-12-21,EXPENSE,CASH,true
Delivery de comida,41.01,2025-12-21,EXPENSE,CREDIT_CARD,false
Delivery de comida,146.31,2025-12-21,EXPENSE,CREDIT_CARD,false
Loja de roupas,652.73,2025-12-21,EXPENSE,BOLETO,false
Padaria,64.26,2025-12-21,EXPENSE,BOLETO,false
Pet shop,103.25,2025-12-21,EXPENSE,CASH,false
Veterinario,852.94,2025-12-21,EXPENSE,CASH,false
Dividendos,577.00,2025-12-21,INCOME,PIX,true
Transferencia recebida,2160.52,2025-12-21,INCOME,BANK_TRANSFER,false
Transferencia recebida,1351.71,2025-12-21,INCOME,PIX,false
Conta de energia,258.52,2025-12-22,EXPENSE,PIX,true
Conta de energia,287.71,2025-12-22,EXPENSE,PIX,true
Plano de saude,1055.13,2025-12-22,EXPENSE,BANK_TRANSFER,true
Supermercado,757.94,2025-12-22,EXPENSE,BOLETO,false
Dividendos,578.62,2025-12-22,INCOME,BANK_TRANSFER,true
Condominio,386.37,2025-12-23,EXPENSE,BOLETO,true
Conta de energia,610.63,2025-12-23,EXPENSE,PIX,true
Doacao,386.73,2025-12-23,EXPENSE,DEBIT_CARD,false
Eletronicos,1568.69,2025-12-23,EXPENSE,BANK_TRANSFER,false
Eletronicos,193.47,2025-12-23,EXPENSE,PIX,false
Livraria,54.53,2025-12-23,EXPENSE,PIX,false
Livraria,263.51,2025-12-23,EXPENSE,DEBIT_CARD,false
Manutencao do veiculo,1862.07,2025-12-23,EXPENSE,BANK_TRANSFER,false
Pet shop,169.83,2025-12-23,EXPENSE,CASH,false
Plano de saude,901.69,2025-12-23,EXPENSE,DEBIT_CARD,true
Plano de saude,758.09,2025-12-23,EXPENSE,DEBIT_CARD,true
Veterinario,533.21,2025-12-23,EXPENSE,BANK_TRANSFER,false
Viagem e hospedagem,875.92,2025-12-23,EXPENSE,BANK_TRANSFER,false
Reembolso empresarial,254.94,2025-12-23,INCOME,BANK_TRANSFER,false
Restituicao de imposto,2649.57,2025-12-23,INCOME,PIX,false
Combustivel,284.97,2025-12-24,EXPENSE,BANK_TRANSFER,false
Conta de agua,126.54,2025-12-24,EXPENSE,DEBIT_CARD,true
Curso online,35.89,2025-12-24,EXPENSE,PIX,false
Curso online,529.53,2025-12-24,EXPENSE,BANK_TRANSFER,false
Eletronicos,3317.33,2025-12-24,EXPENSE,PIX,false
Livraria,222.64,2025-12-24,EXPENSE,BANK_TRANSFER,false
Pet shop,205.00,2025-12-24,EXPENSE,BOLETO,false
Plano de celular,97.82,2025-12-24,EXPENSE,CASH,true
Plano de celular,90.07,2025-12-24,EXPENSE,DEBIT_CARD,true
Streaming,34.52,2025-12-24,EXPENSE,CREDIT_CARD,true
Veterinario,945.36,2025-12-24,EXPENSE,BOLETO,false
Reembolso empresarial,614.15,2025-12-24,INCOME,BANK_TRANSFER,false
Transferencia recebida,442.82,2025-12-24,INCOME,BANK_TRANSFER,false
Conta de energia,464.59,2025-12-25,EXPENSE,CREDIT_CARD,true
Curso online,600.91,2025-12-25,EXPENSE,DEBIT_CARD,false
Doacao,155.68,2025-12-25,EXPENSE,DEBIT_CARD,false
Livraria,215.43,2025-12-25,EXPENSE,CASH,false
Manutencao do veiculo,2156.92,2025-12-25,EXPENSE,CASH,false
Manutencao do veiculo,1902.30,2025-12-25,EXPENSE,BANK_TRANSFER,false
Passagem aerea,3429.76,2025-12-25,EXPENSE,BOLETO,false
Streaming,73.31,2025-12-25,EXPENSE,DEBIT_CARD,true
Viagem e hospedagem,1500.07,2025-12-25,EXPENSE,PIX,false
Reembolso empresarial,303.61,2025-12-25,INCOME,PIX,false
