usuario_id,idade,estado,cidade,renda_mensal_base,nivel_endividamento_base_pct,frequencia_poupanca_declarada,reserva_financeira_inicial,dependentes,objetivo_financeiro,perfil_sintetico_base,split,fonte
USR001299,36,PR,Curitiba,1485.04,26.06,BAIXA,1481.37,0,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR001300,39,BA,Vitoria da Conquista,3982.53,11.5,ALTA,12288.44,4,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001301,44,GO,Aparecida de Goiania,5554.04,68.41,NUNCA,5140.45,0,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR001302,40,SP,Sao Paulo,8329.5,46.35,MEDIA,17476.24,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001303,31,RS,Porto Alegre,3236.24,21.29,ALTA,32119.14,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001304,29,CE,Caucaia,5977.96,46.44,NUNCA,2175.69,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001305,56,RJ,Niteroi,6704.37,20.32,MEDIA,64923.68,3,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001306,61,ES,Vitoria,4116.19,49.87,NUNCA,2486.3,2,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001307,34,RS,Porto Alegre,4905.39,23.75,ALTA,48407.04,1,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001308,54,SC,Florianopolis,8462.42,58.74,BAIXA,1266.46,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001309,49,CE,Fortaleza,6683.9,44.92,BAIXA,12294.04,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001310,44,ES,Serra,1899.88,2.62,ALTA,7984.14,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001311,33,PR,Curitiba,5121.08,38.81,BAIXA,599.39,0,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001312,45,DF,Brasilia,3295.68,6.54,MEDIA,30604.2,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001313,41,ES,Serra,6611.61,11.11,ALTA,55433.85,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001314,32,ES,Vitoria,10729.05,18.48,MEDIA,78986.85,2,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR001315,33,RJ,Duque de Caxias,5850.64,78.53,NUNCA,5079.6,1,COMPRAR_IMOVEL,EM_RISCO,VALIDATION,SINTETICO
USR001316,46,BA,Vitoria da Conquista,4172.04,46.08,MEDIA,14585.13,0,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001317,30,ES,Serra,4372.93,41.33,MEDIA,7818.8,2,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR001318,46,PE,Recife,4392.29,22.21,MEDIA,38915.78,1,COMPRAR_IMOVEL,SAUDAVEL,TEST,SINTETICO
USR001319,37,ES,Serra,4444.38,39.73,BAIXA,0.24,1,RESERVA_EMERGENCIA,EM_RISCO,TEST,SINTETICO
USR001320,37,SP,Sorocaba,11997.16,60.31,NUNCA,10248.52,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001321,29,DF,Brasilia,3004.51,44.99,MEDIA,5596.79,4,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001322,47,MG,Uberlandia,4098.69,24.92,BAIXA,5380.79,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001323,55,ES,Cariacica,3311.86,12.46,MEDIA,15486.51,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001324,49,PE,Recife,2854.68,38.41,BAIXA,4674.49,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001325,43,DF,Brasilia,5495.54,36.36,MEDIA,7210.69,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001326,25,CE,Juazeiro do Norte,5609.95,72.41,NUNCA,618.78,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001327,28,BA,Salvador,1863.46,10.7,MEDIA,8611.17,2,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001328,51,MG,Belo Horizonte,6754.33,4.57,ALTA,37618.18,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001329,23,RJ,Duque de Caxias,5709.91,24.96,BAIXA,7293.26,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001330,33,SP,Sao Paulo,2175.27,36.95,MEDIA,5736.74,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001331,42,SC,Florianopolis,2635.09,30.54,BAIXA,2448.63,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001332,37,SC,Joinville,3164.3,35.42,MEDIA,7084.26,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001333,52,PE,Recife,5170.27,40.07,BAIXA,8261.54,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001334,54,MG,Belo Horizonte,2023.07,43.22,MEDIA,2471.15,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001335,18,GO,Anapolis,4943.72,5.16,ALTA,47990.37,1,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR001336,52,PR,Londrina,1902.85,37.23,BAIXA,6416.42,0,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001337,30,SC,Blumenau,7523.23,27.33,MEDIA,14033.34,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR001338,46,RJ,Rio de Janeiro,5991.0,11.07,ALTA,45880.15,0,VIAGEM,SAUDAVEL,TEST,SINTETICO
USR001339,57,GO,Goiania,17130.82,59.41,BAIXA,3873.05,2,COMPRAR_IMOVEL,EM_RISCO,TEST,SINTETICO
USR001340,41,DF,Brasilia,5002.75,26.88,BAIXA,2548.14,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001341,51,PE,Olinda,3851.48,21.27,ALTA,37747.98,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001342,42,PR,Maringa,1400.0,8.66,MEDIA,11971.73,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001343,42,RJ,Rio de Janeiro,3102.12,13.22,ALTA,24677.44,3,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001344,36,MG,Juiz de Fora,2806.29,22.54,ALTA,19801.94,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001345,33,RJ,Niteroi,7121.97,39.5,BAIXA,2264.97,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001346,55,BA,Salvador,4695.46,8.85,ALTA,45840.67,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001347,50,DF,Brasilia,3821.44,1.14,ALTA,28452.84,3,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001348,55,SC,Joinville,8365.98,29.54,BAIXA,10643.84,4,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001349,31,CE,Juazeiro do Norte,5746.58,12.48,MEDIA,23136.31,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001350,40,SP,Sao Paulo,13583.94,10.03,MEDIA,67214.87,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001351,38,GO,Goiania,6677.94,22.07,ALTA,59052.37,3,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001352,35,RS,Pelotas,2735.77,38.66,MEDIA,1730.43,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001353,36,SP,Santos,3752.92,41.76,MEDIA,11835.28,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001354,46,PR,Maringa,2375.11,21.07,MEDIA,4465.23,1,VIAGEM,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001355,40,PE,Recife,12412.98,19.9,ALTA,111754.55,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001356,50,BA,Salvador,2873.03,36.3,MEDIA,4200.45,2,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001357,39,ES,Vitoria,8775.19,31.96,BAIXA,18121.59,0,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR001358,35,MG,Juiz de Fora,4335.91,38.74,MEDIA,16273.73,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR001359,27,GO,Aparecida de Goiania,9714.49,43.4,MEDIA,16160.21,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR001360,51,SC,Blumenau,3681.61,64.79,NUNCA,1700.33,2,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001361,46,SP,Santos,11647.71,39.65,MEDIA,18466.1,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001362,41,SC,Florianopolis,17252.13,36.32,MEDIA,59395.04,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001363,32,SC,Joinville,4714.26,23.98,ALTA,24345.24,3,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001364,19,MG,Juiz de Fora,2179.21,0.62,ALTA,9286.94,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001365,39,PE,Recife,8233.48,14.03,ALTA,30430.34,3,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001366,27,BA,Feira de Santana,3590.44,65.11,NUNCA,1914.43,0,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001367,52,ES,Vitoria,5638.73,21.04,ALTA,51929.32,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001368,31,MG,Belo Horizonte,5901.81,37.95,MEDIA,20339.83,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001369,20,PR,Maringa,2907.57,11.79,ALTA,23511.41,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001370,40,MG,Juiz de Fora,5681.7,31.88,BAIXA,16267.36,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001371,45,BA,Salvador,5650.56,18.8,MEDIA,51901.22,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001372,35,SP,Sorocaba,4930.51,1.12,ALTA,22291.27,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001373,37,SC,Blumenau,3487.13,21.88,MEDIA,32948.1,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001374,54,DF,Brasilia,8863.78,14.84,ALTA,68655.23,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001375,18,RJ,Niteroi,3423.43,16.93,ALTA,12327.78,1,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001376,51,SC,Blumenau,8988.33,2.3,ALTA,60363.15,1,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR001377,41,RJ,Niteroi,7812.49,37.85,BAIXA,8683.8,3,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR001378,43,GO,Anapolis,10221.58,8.9,MEDIA,94526.23,0,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001379,27,ES,Cariacica,4812.65,43.03,MEDIA,4647.33,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR001380,23,MG,Uberlandia,4879.39,19.56,ALTA,23996.96,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001381,22,DF,Brasilia,12533.31,32.69,MEDIA,17657.38,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001382,29,MG,Juiz de Fora,5413.69,2.81,ALTA,20186.73,2,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001383,31,PE,Recife,9118.69,34.74,MEDIA,13813.08,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001384,48,BA,Salvador,4000.31,22.52,ALTA,16983.19,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001385,46,RS,Pelotas,1628.49,48.17,BAIXA,602.06,0,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001386,45,RS,Porto Alegre,3899.36,40.52,MEDIA,6527.16,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001387,47,PE,Jaboatao,2500.59,46.16,MEDIA,9428.75,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001388,46,MG,Belo Horizonte,1463.07,73.96,BAIXA,897.66,0,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001389,60,DF,Brasilia,6387.85,21.23,BAIXA,24860.96,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001390,40,PE,Recife,8086.08,44.72,MEDIA,14226.3,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001391,43,ES,Vila Velha,10878.52,36.68,MEDIA,25649.04,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001392,46,RJ,Niteroi,5389.16,22.79,ALTA,17562.03,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001393,45,SC,Florianopolis,5369.41,34.82,MEDIA,3494.12,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001394,30,GO,Aparecida de Goiania,3294.52,0.17,ALTA,24672.47,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001395,35,PE,Jaboatao,10295.87,58.29,BAIXA,9382.14,2,QUITAR_DIVIDAS,EM_RISCO,VALIDATION,SINTETICO
USR001396,42,PE,Jaboatao,11744.3,27.06,MEDIA,8427.9,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001397,46,RJ,Niteroi,5641.61,42.45,BAIXA,4866.96,0,RESERVA_EMERGENCIA,EM_RISCO,TEST,SINTETICO
USR001398,55,GO,Goiania,7306.27,20.22,MEDIA,18258.5,0,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR001399,22,GO,Goiania,8068.95,26.35,MEDIA,28504.62,3,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR001400,37,SC,Joinville,2933.36,46.7,MEDIA,5698.47,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001401,27,MG,Juiz de Fora,2355.49,22.22,MEDIA,21431.24,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001402,30,SP,Sorocaba,21250.18,20.08,ALTA,123586.1,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001403,36,SC,Florianopolis,3545.42,33.63,BAIXA,4577.71,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001404,52,BA,Salvador,3113.11,29.1,MEDIA,1958.42,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001405,36,RJ,Rio de Janeiro,6034.63,10.79,MEDIA,28070.79,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001406,45,GO,Goiania,9370.43,23.25,MEDIA,18568.66,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001407,30,PE,Jaboatao,3605.07,13.54,ALTA,18815.24,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001408,27,PE,Jaboatao,5286.61,22.12,ALTA,27752.44,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001409,31,DF,Brasilia,2003.73,37.85,MEDIA,1982.41,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001410,49,GO,Aparecida de Goiania,9920.09,3.78,ALTA,94302.5,1,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001411,28,SP,Campinas,2482.72,35.02,MEDIA,1851.94,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001412,45,CE,Caucaia,4909.34,27.91,MEDIA,13304.48,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001413,36,PR,Maringa,6917.28,22.34,BAIXA,4984.11,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001414,23,RJ,Duque de Caxias,4103.98,28.8,BAIXA,13745.62,3,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001415,33,SC,Blumenau,5814.39,38.61,BAIXA,7923.84,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001416,40,CE,Fortaleza,3039.71,14.83,ALTA,11929.72,3,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR001417,50,SP,Sorocaba,4838.79,15.93,ALTA,24037.4,0,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001418,22,CE,Fortaleza,3574.84,77.32,BAIXA,1422.51,0,VIAGEM,EM_RISCO,TEST,SINTETICO
USR001419,45,ES,Vila Velha,8510.99,66.96,BAIXA,6155.93,2,VIAGEM,EM_RISCO,TEST,SINTETICO
USR001420,28,SC,Florianopolis,3583.01,59.6,BAIXA,121.55,1,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001421,51,PE,Jaboatao,6314.24,34.04,BAIXA,15000.44,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001422,42,SP,Santos,2307.94,29.68,MEDIA,2938.89,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001423,53,PE,Recife,7174.35,38.87,BAIXA,11640.9,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001424,52,PR,Curitiba,5196.22,22.76,MEDIA,45103.42,1,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001425,41,CE,Juazeiro do Norte,3849.73,70.19,NUNCA,2973.96,1,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001426,26,SP,Campinas,6731.91,37.29,MEDIA,7134.39,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001427,26,DF,Brasilia,9092.64,7.87,MEDIA,49543.97,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001428,29,ES,Vila Velha,4974.99,19.49,MEDIA,17446.24,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001429,36,MG,Juiz de Fora,2387.11,21.08,BAIXA,2507.63,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001430,36,SP,Sao Paulo,9876.47,6.14,ALTA,35512.14,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001431,18,RJ,Duque de Caxias,5219.72,44.89,BAIXA,11091.56,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001432,48,SC,Florianopolis,8648.58,49.67,BAIXA,4186.37,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001433,43,MG,Juiz de Fora,9840.13,31.94,MEDIA,14800.14,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001434,42,DF,Brasilia,3800.42,26.21,BAIXA,10924.95,0,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001435,40,RS,Caxias do Sul,5306.27,44.85,BAIXA,2540.25,3,RESERVA_EMERGENCIA,EM_RISCO,VALIDATION,SINTETICO
USR001436,46,DF,Brasilia,7540.06,11.95,MEDIA,39081.23,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001437,38,ES,Serra,4684.89,26.95,BAIXA,13179.48,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR001438,43,PE,Jaboatao,3560.31,11.07,ALTA,14215.37,1,QUITAR_DIVIDAS,SAUDAVEL,TEST,SINTETICO
USR001439,45,DF,Brasilia,6241.16,27.34,BAIXA,8875.7,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR001440,38,SC,Joinville,12690.44,18.63,ALTA,101663.52,3,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001441,55,GO,Goiania,4543.02,10.04,MEDIA,16127.41,1,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001442,31,ES,Vila Velha,4091.81,21.07,MEDIA,15287.94,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001443,60,DF,Brasilia,8006.74,76.88,BAIXA,3429.54,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001444,39,BA,Salvador,3785.07,31.83,BAIXA,10510.94,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001445,20,PR,Maringa,16657.11,21.69,MEDIA,58483.57,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001446,42,SC,Joinville,4272.52,24.3,MEDIA,10838.89,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001447,40,GO,Goiania,4205.6,16.08,ALTA,23862.95,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001448,52,ES,Cariacica,2216.76,42.63,BAIXA,7180.43,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001449,46,CE,Fortaleza,2866.28,36.02,MEDIA,10137.05,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001450,27,BA,Feira de Santana,3770.53,70.78,BAIXA,3386.03,2,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR001451,32,DF,Brasilia,2445.39,47.59,MEDIA,1418.42,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001452,28,GO,Goiania,3011.28,41.89,MEDIA,4077.97,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001453,30,PR,Curitiba,5678.22,33.66,MEDIA,12271.49,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001454,18,RS,Pelotas,4065.36,22.81,MEDIA,18547.42,0,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR001455,33,DF,Brasilia,4176.95,43.03,BAIXA,13672.17,1,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001456,51,CE,Juazeiro do Norte,4273.09,14.39,ALTA,31076.36,2,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR001457,34,BA,Salvador,6079.56,41.23,MEDIA,18110.77,0,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR001458,30,RS,Pelotas,11035.63,9.55,MEDIA,92981.96,0,QUITAR_DIVIDAS,SAUDAVEL,TEST,SINTETICO
USR001459,26,SP,Sorocaba,4427.95,78.02,NUNCA,3025.64,1,VIAGEM,EM_RISCO,TEST,SINTETICO
USR001460,48,PR,Londrina,7256.69,1.38,ALTA,36755.1,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001461,45,DF,Brasilia,6509.07,37.93,BAIXA,12739.21,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001462,54,GO,Anapolis,3583.2,12.6,ALTA,26629.2,2,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001463,47,DF,Brasilia,2949.14,1.3,MEDIA,22525.36,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001464,62,GO,Aparecida de Goiania,13785.27,32.01,MEDIA,18977.85,3,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001465,45,RJ,Rio de Janeiro,10212.34,31.8,MEDIA,39211.46,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001466,35,PR,Maringa,3079.85,28.31,MEDIA,10331.2,3,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001467,34,BA,Vitoria da Conquista,9064.04,25.59,MEDIA,22219.99,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001468,49,CE,Caucaia,7379.52,35.74,BAIXA,10496.27,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001469,40,RS,Pelotas,4623.03,18.81,MEDIA,9061.93,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001470,48,DF,Brasilia,12114.08,43.63,MEDIA,28174.2,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001471,30,SP,Sorocaba,3998.38,21.94,MEDIA,3283.83,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001472,50,MG,Juiz de Fora,4175.56,2.98,ALTA,22682.11,3,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001473,42,GO,Aparecida de Goiania,8993.34,14.76,MEDIA,64471.01,1,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001474,28,RS,Pelotas,1400.0,18.05,MEDIA,4348.21,3,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001475,29,PR,Maringa,4561.34,55.13,BAIXA,20.14,1,COMPRAR_IMOVEL,EM_RISCO,VALIDATION,SINTETICO
USR001476,42,SP,Campinas,9017.45,0.18,MEDIA,81778.02,0,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR001477,38,CE,Juazeiro do Norte,4154.14,72.16,BAIXA,3017.86,2,APOSENTADORIA,EM_RISCO,TEST,SINTETICO
USR001478,37,CE,Juazeiro do Norte,5030.06,9.43,ALTA,33045.68,3,COMPRAR_IMOVEL,SAUDAVEL,TEST,SINTETICO
USR001479,30,GO,Anapolis,9923.98,31.96,MEDIA,31306.29,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR001480,28,RS,Porto Alegre,2463.46,37.47,BAIXA,5264.33,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001481,56,DF,Brasilia,5796.56,17.27,MEDIA,46920.95,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001482,20,PE,Jaboatao,1988.48,33.83,MEDIA,5078.3,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001483,44,PR,Curitiba,5998.31,18.13,MEDIA,23836.44,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
