usuario_id,mes_referencia,renda_mensal,total_despesas,percentual_renda_comprometida,nivel_endividamento_pct,taxa_poupanca_pct,percentual_despesas_fixas,percentual_gastos_nao_essenciais,quantidade_despesas_recorrentes,quantidade_transacoes_despesa,variacao_despesas_pct,reserva_em_meses,score_financeiro,perfil_financeiro,confianca_perfil,fatores_risco,fatores_positivos,regra_rotulacao,split,fonte
USR000864,2025-07,6561.32,4980.52,75.91,37.48,9.1,57.69,5.52,5,8,0.0,4.72,81.0,SAUDAVEL,0.6833,renda_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000865,2025-07,2646.61,1327.75,50.17,8.58,15.84,87.3,0.0,2,4,0.0,15.65,100.0,SAUDAVEL,0.927,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000866,2025-07,6369.8,3771.93,59.22,5.26,16.39,74.71,7.64,4,9,0.0,13.58,100.0,SAUDAVEL,0.9521,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000867,2025-07,6701.06,4471.17,66.72,18.9,18.4,21.19,47.5,3,12,0.0,8.32,100.0,SAUDAVEL,0.9383,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000868,2025-07,5368.27,4294.11,79.99,23.52,10.22,29.3,42.63,4,9,0.0,3.78,71.0,EM_OBSERVACAO,0.6403,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000869,2025-07,8784.17,6920.05,78.78,41.53,3.12,25.0,20.96,2,5,0.0,4.62,62.0,EM_OBSERVACAO,0.7934,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000870,2025-07,3326.39,3098.27,93.14,43.7,7.07,31.04,55.13,5,7,0.0,1.87,32.0,EM_RISCO,0.8523,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000871,2025-07,3668.93,1970.67,53.71,18.51,10.49,41.68,27.49,3,7,0.0,8.24,100.0,SAUDAVEL,0.8966,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000872,2025-07,3833.81,4284.66,111.76,82.71,0.07,62.87,25.86,5,12,0.0,0.22,0.0,EM_RISCO,0.8965,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000873,2025-07,4550.93,3286.74,72.22,8.83,15.46,30.44,0.0,2,8,0.0,7.38,100.0,SAUDAVEL,0.9264,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000874,2025-07,4696.83,5105.67,108.7,64.17,0.27,30.8,56.16,3,14,0.0,1.02,2.0,EM_RISCO,0.9361,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000875,2025-07,2433.88,2868.57,117.86,74.03,3.04,56.38,43.62,3,4,0.0,0.54,2.0,EM_RISCO,0.957,despesas_acima_da_renda|endividamento_muito_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000876,2025-07,5532.15,3555.22,64.26,37.69,3.26,41.0,52.97,4,9,0.0,5.49,73.0,EM_OBSERVACAO,0.6162,endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,despesas_controladas|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000877,2025-07,13417.67,8055.73,60.04,17.53,13.41,87.62,7.93,3,5,0.0,16.15,100.0,SAUDAVEL,0.9529,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000878,2025-07,3953.85,3200.96,80.96,36.28,8.88,53.2,4.07,5,7,0.0,6.74,86.0,SAUDAVEL,0.7044,renda_comprometida|endividamento_moderado,poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000879,2025-07,8824.79,7327.96,83.04,11.72,4.14,41.96,13.8,2,7,0.0,3.09,82.0,SAUDAVEL,0.6884,renda_comprometida|baixa_taxa_poupanca,baixo_endividamento|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000880,2025-07,6623.19,5640.05,85.16,47.23,7.28,54.57,11.54,2,6,0.0,1.23,42.0,EM_RISCO,0.7024,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000881,2025-07,3210.55,1820.62,56.71,10.18,20.03,22.56,77.44,2,6,0.0,24.39,100.0,SAUDAVEL,0.8821,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000882,2025-07,15052.61,13672.47,90.83,36.24,10.34,47.26,19.92,5,12,0.0,1.59,61.0,EM_OBSERVACAO,0.7539,renda_muito_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000883,2025-07,5616.2,6181.09,110.06,81.3,2.6,48.71,51.29,2,5,0.0,0.04,0.0,EM_RISCO,0.9243,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000884,2025-07,2760.75,2599.21,94.15,40.26,7.72,33.2,11.86,2,7,0.0,2.48,42.0,EM_RISCO,0.6962,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000885,2025-07,3450.74,2816.36,81.62,38.87,8.39,41.61,13.0,4,11,0.0,1.11,73.0,EM_OBSERVACAO,0.5793,renda_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000886,2025-07,5064.73,6088.09,120.21,41.61,0.15,76.49,16.8,8,12,0.0,0.12,15.0,EM_RISCO,0.959,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000887,2025-07,3142.93,2393.57,76.16,37.52,7.39,63.18,32.83,3,7,0.0,6.14,73.0,EM_OBSERVACAO,0.6706,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000888,2025-07,4409.37,3003.0,68.1,10.07,12.31,61.01,14.09,4,8,0.0,12.77,100.0,SAUDAVEL,0.9073,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000889,2025-07,4302.39,3612.3,83.96,48.87,3.18,38.14,0.0,3,9,0.0,2.89,54.0,EM_OBSERVACAO,0.6364,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000890,2025-07,5299.09,3804.49,71.8,55.54,5.23,55.69,0.0,2,4,0.0,3.67,62.0,EM_OBSERVACAO,0.7391,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000891,2025-07,2462.93,2645.77,107.42,73.28,1.26,28.03,12.65,2,11,0.0,0.37,5.0,EM_RISCO,0.9653,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000892,2025-07,6121.8,4610.35,75.31,44.43,7.52,72.15,10.14,5,10,0.0,4.88,62.0,EM_OBSERVACAO,0.7742,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000893,2025-07,3117.45,2053.22,65.86,22.44,21.88,57.94,33.71,4,7,0.0,8.97,96.0,SAUDAVEL,0.8898,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000894,2025-07,5253.15,5077.53,96.66,22.54,5.17,91.16,8.84,3,7,0.0,2.78,53.0,EM_OBSERVACAO,0.607,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000895,2025-07,1835.29,1505.05,82.01,32.57,3.53,21.81,30.63,1,6,0.0,4.98,68.0,EM_OBSERVACAO,0.6767,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000896,2025-07,2811.06,2174.26,77.35,38.76,10.58,51.26,32.23,7,14,0.0,3.02,76.0,SAUDAVEL,0.5925,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000897,2025-07,3605.54,3026.41,83.94,30.58,3.01,40.87,59.13,2,6,0.0,6.08,68.0,EM_OBSERVACAO,0.6767,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000898,2025-07,5802.34,4722.05,81.38,42.02,7.42,46.88,53.12,2,5,0.0,3.06,52.0,EM_OBSERVACAO,0.6097,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000899,2025-07,4686.35,3409.93,72.76,9.74,13.39,15.76,84.24,3,5,0.0,12.56,85.0,SAUDAVEL,0.7094,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000900,2025-07,3446.87,2354.89,68.32,7.25,16.49,88.33,1.08,2,5,0.0,10.56,100.0,SAUDAVEL,0.9273,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000901,2025-07,16542.9,14699.81,88.86,37.7,5.93,32.38,10.55,4,6,0.0,8.33,66.0,EM_OBSERVACAO,0.7019,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000902,2025-07,5100.29,4211.71,82.58,23.32,7.5,63.11,1.81,4,7,0.0,3.79,73.0,EM_OBSERVACAO,0.642,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000903,2025-07,7168.76,6973.3,97.27,23.98,3.45,60.13,37.17,1,7,0.0,4.27,51.0,EM_OBSERVACAO,0.633,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000904,2025-07,7094.68,6329.44,89.21,72.34,2.89,32.44,20.72,4,9,0.0,0.75,18.0,EM_RISCO,0.9161,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000905,2025-07,4620.96,3233.25,69.97,19.09,19.04,20.16,50.41,6,11,0.0,12.51,100.0,SAUDAVEL,0.9445,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000906,2025-07,3039.1,1944.66,63.99,4.73,18.71,44.0,0.0,2,4,0.0,8.76,100.0,SAUDAVEL,0.8956,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000907,2025-07,2555.08,2696.88,105.55,24.96,7.47,11.44,72.49,2,6,0.0,1.72,30.0,EM_RISCO,0.8631,despesas_acima_da_renda|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000908,2025-07,4614.83,4659.74,100.97,26.12,5.83,55.12,44.88,6,8,0.0,2.42,30.0,EM_RISCO,0.8714,despesas_acima_da_renda|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000909,2025-07,3495.86,1899.46,54.33,9.63,13.76,20.51,30.02,3,8,0.0,6.96,100.0,SAUDAVEL,0.98,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000910,2025-07,2818.45,2459.95,87.28,30.53,4.15,81.17,18.83,3,4,0.0,3.63,61.0,EM_OBSERVACAO,0.7199,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000911,2025-07,3417.19,2742.34,80.25,20.56,19.1,44.56,20.6,3,8,0.0,4.64,86.0,SAUDAVEL,0.7267,renda_comprometida|endividamento_moderado,boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000912,2025-07,5012.0,4562.69,91.04,21.56,5.48,26.09,24.56,3,8,0.0,4.74,61.0,EM_OBSERVACAO,0.7291,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000913,2025-07,7000.74,6835.8,97.64,41.81,4.38,29.9,28.69,3,8,0.0,1.33,37.0,EM_RISCO,0.7463,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000914,2025-07,5322.23,2961.16,55.64,17.82,17.28,49.17,50.83,1,7,0.0,7.17,100.0,SAUDAVEL,0.9274,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000915,2025-07,6642.66,5085.3,76.56,36.45,6.36,94.5,5.5,1,4,0.0,3.23,73.0,EM_OBSERVACAO,0.5646,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000916,2025-07,7910.5,5061.86,63.99,16.28,19.39,40.18,12.49,1,8,0.0,8.89,100.0,SAUDAVEL,0.9492,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000917,2025-07,3875.83,3092.6,79.79,39.4,4.53,31.56,27.44,4,8,0.0,1.75,60.0,EM_OBSERVACAO,0.685,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000918,2025-07,2903.53,2651.81,91.33,29.94,9.9,10.57,46.09,2,7,0.0,2.44,51.0,EM_OBSERVACAO,0.5958,renda_muito_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000919,2025-07,5274.33,2267.2,42.99,10.1,16.15,29.74,23.33,4,11,0.0,17.54,100.0,SAUDAVEL,0.9799,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000920,2025-07,4046.63,2455.12,60.67,5.03,18.55,31.08,49.74,3,7,0.0,15.83,100.0,SAUDAVEL,0.9516,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000921,2025-07,6545.79,7677.74,117.29,67.21,0.43,65.54,0.0,3,4,0.0,0.29,5.0,EM_RISCO,0.9156,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000922,2025-07,3003.88,3650.78,121.54,46.66,1.03,72.27,12.91,3,6,0.0,0.2,15.0,EM_RISCO,0.9307,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000923,2025-07,6934.86,7430.73,107.15,78.53,2.88,15.25,13.66,2,7,0.0,0.84,5.0,EM_RISCO,0.919,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000924,2025-07,3833.32,2867.52,74.81,22.03,9.9,53.02,16.64,5,12,0.0,2.16,73.0,EM_OBSERVACAO,0.6229,renda_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000925,2025-07,7106.29,8101.08,114.0,60.78,3.07,51.41,27.28,4,8,0.0,0.04,7.0,EM_RISCO,0.9076,despesas_acima_da_renda|endividamento_muito_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000926,2025-07,11000.88,8356.85,75.97,16.71,20.84,37.85,19.69,4,5,0.0,18.1,100.0,SAUDAVEL,0.9737,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000927,2025-07,11804.02,8643.05,73.22,18.3,11.86,54.65,1.61,3,8,0.0,11.75,95.0,SAUDAVEL,0.8213,renda_comprometida,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000928,2025-07,1838.12,1051.45,57.2,11.29,15.58,87.63,4.42,3,5,0.0,13.07,100.0,SAUDAVEL,0.9225,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000929,2025-07,7611.04,6128.16,80.52,34.43,4.15,72.13,27.87,2,4,0.0,1.22,60.0,EM_OBSERVACAO,0.7156,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000930,2025-07,6204.06,4321.96,69.66,43.64,10.6,57.36,35.38,3,8,0.0,1.75,62.0,EM_OBSERVACAO,0.7645,endividamento_alto|reserva_baixa|gastos_nao_essenciais_altos,despesas_controladas|poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000931,2025-07,13937.45,13562.8,97.31,50.29,1.53,34.46,65.54,4,6,0.0,0.7,18.0,EM_RISCO,0.9121,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000932,2025-07,5969.71,7099.56,118.93,69.36,0.52,30.11,65.0,3,8,0.0,0.07,0.0,EM_RISCO,0.9524,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000933,2025-07,2768.05,2659.84,96.09,25.0,4.6,45.68,21.26,2,6,0.0,4.54,61.0,EM_OBSERVACAO,0.7135,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000934,2025-07,5856.34,6260.13,106.89,71.89,1.99,58.26,10.7,4,10,0.0,0.18,5.0,EM_RISCO,0.8953,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000935,2025-07,9527.22,7396.96,77.64,25.22,8.03,32.95,48.92,3,9,0.0,4.54,71.0,EM_OBSERVACAO,0.6335,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000936,2025-07,6118.29,6205.99,101.43,47.83,0.32,77.47,15.08,8,11,0.0,0.66,15.0,EM_RISCO,0.89,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000937,2025-07,8345.71,7077.01,84.8,35.69,4.52,38.25,41.04,1,6,0.0,4.38,63.0,EM_OBSERVACAO,0.7428,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000938,2025-07,5340.17,5535.89,103.67,70.7,0.05,48.47,0.0,3,4,0.0,0.79,5.0,EM_RISCO,0.9184,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000939,2025-07,3413.55,2055.52,60.22,29.22,10.52,43.03,5.34,3,7,0.0,16.71,96.0,SAUDAVEL,0.8539,endividamento_moderado,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000940,2025-07,6466.3,7438.13,115.03,75.92,2.04,58.23,32.11,1,6,0.0,0.6,0.0,EM_RISCO,0.917,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000941,2025-07,2823.68,2178.22,77.14,19.71,11.47,30.21,20.46,2,7,0.0,7.31,95.0,SAUDAVEL,0.8789,renda_comprometida,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000942,2025-07,7854.16,9264.05,117.95,54.8,1.44,50.38,10.83,3,5,0.0,0.56,15.0,EM_RISCO,0.9251,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000943,2025-07,2756.66,1967.29,71.36,18.16,19.43,39.81,42.63,1,6,0.0,12.77,90.0,SAUDAVEL,0.8091,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000944,2025-07,9648.82,6899.75,71.51,41.05,7.46,41.72,25.81,5,13,0.0,3.56,57.0,EM_OBSERVACAO,0.6883,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000945,2025-07,2140.78,1285.38,60.04,4.61,10.05,46.12,0.0,3,7,0.0,6.96,100.0,SAUDAVEL,0.9447,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000946,2025-07,2871.49,1514.23,52.73,2.55,12.63,79.03,0.0,5,8,0.0,11.37,100.0,SAUDAVEL,0.9135,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000947,2025-07,5824.96,5836.82,100.2,35.98,9.89,19.59,0.0,3,4,0.0,2.23,48.0,EM_RISCO,0.6085,despesas_acima_da_renda|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000948,2025-07,4920.51,2805.24,57.01,2.93,15.71,43.09,42.24,4,7,0.0,7.75,100.0,SAUDAVEL,0.946,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000949,2025-07,3571.92,3209.51,89.85,30.1,6.2,42.63,54.66,2,5,0.0,2.36,43.0,EM_RISCO,0.6923,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000950,2025-07,8008.66,5774.36,72.1,20.47,8.29,18.56,58.8,3,14,0.0,3.74,71.0,EM_OBSERVACAO,0.6595,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000951,2025-07,3231.08,3145.07,97.34,22.41,6.65,38.4,61.6,1,5,0.0,3.99,51.0,EM_OBSERVACAO,0.5694,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000952,2025-07,4797.94,3507.08,73.1,21.1,8.45,74.42,25.58,3,6,0.0,4.33,76.0,SAUDAVEL,0.6048,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000953,2025-07,13316.61,7899.16,59.32,32.85,5.08,79.59,12.11,3,8,0.0,5.08,83.0,SAUDAVEL,0.7153,endividamento_moderado|baixa_taxa_poupanca,despesas_controladas|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000954,2025-07,2831.57,1697.72,59.96,21.81,21.43,79.28,11.37,2,4,0.0,9.69,100.0,SAUDAVEL,0.9291,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000955,2025-07,6623.42,3815.37,57.6,0.0,19.88,33.9,32.95,2,8,0.0,15.58,100.0,SAUDAVEL,0.9,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000956,2025-07,7372.1,6230.71,84.52,45.94,4.68,55.28,24.37,6,12,0.0,2.06,54.0,EM_OBSERVACAO,0.6276,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
